plot_name;WD_mean;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;Smax;hSmax;auc;logistic_a;logistic_b;logistic_h0;logistic_k;logistic_R2;IDV;ROS;IAS;ICT;IPN;ET;CSI;GVN;RT;HPSI
M2P10;0,690164218831327;0;0,0167;0,0806;0,224;0,49;0,8976;0,9803;0,9883;15,979797979798;20,6666666666667;25,1132502831257;27,6346782988004;30,0603015075377;;0,1135;26,5;0,609245762711864;0,0161551595013672;1,00410596027928;24,5900405656677;0,328138469589707;0,997630609802439;11,7632622252939;5022,65005662514;0,567048375373322;0,202432668797628;0,022326072766039;14,0805035277397;2,85035390713477;0,00377574389836175;0,567048375373322;0,9447801578354
M2P11;0,635462569755377;0,0143;0,0931;0,2993;0,4948;0,7545;0,9078;0,9894;1;10,280487804878;13,9776876267748;20,1111111111111;24,9006622516556;29,7243816254417;;0,0601;22,5;0,681720338983051;-0,0303848109842175;1,00907675188088;19,4693341546649;0,203489255288075;0,998979739723423;13,1554733075861;1042,02648244099;0,780893599272288;0,062162331729023;0,0480740941810584;19,4438938205637;1,20867777777778;0,00202190917736567;0,780893599272288;0,88121546961326
M2P12;0,635644356226869;0,1224;0,167;0,2295;0,3116;0,4385;0,6695;0,9259;0,9983;2,99358974358974;16,2105263157895;26,3313953488372;31,6218809980806;34,3774038461538;;0,0609;33,5;0,625710169491525;0,12898269394062;1,02030479702512;27,1865113100392;0,213984150969927;0,992025919980652;24,038453292961;206,682852031689;0,52273037344603;0,0510958282987398;0,0452645258126882;31,3838141025641;1,60358197674418;0,00177151248164464;0,52273037344603;0,727754471185692
M2P13;0,637840779216822;0,00237623762376238;0,0148514851485149;0,13029702970297;0,352376237623762;0,754851485148515;0,988316831683168;1;1;14,2731591448931;17,9583333333333;22,0973154362416;24,9447576099211;27,119926199262;;0,088514851485149;22,5;0,655928847122;0,00607648354317949;1,0073667790022;21,7127140090617;0,340673756500298;0,998173349993709;10,4675455917734;2995,74343498041;0,687957111889584;0,15225158094497;0,0263096347453613;12,8467670543689;1,95594059405942;0,00326383083916938;0,687957111889584;0,981776765375854
M2P14;0,54615367719752;0,0147544166181324;0,0774606872451951;0,210153368278004;0,512813046010483;0,925839642787808;1;1;1;11,194776119403;15,9162946428571;19,8374384236453;22,6345951629863;24,6511140235911;;0,09231217239371;22,5;0,698654860501005;0,0287689740950345;1,00697146186721;19,6112801533417;0,358765717235086;0,997603102499495;10,8286901081483;1004,20269588912;0,713352250189296;0,136087325441137;0,0341944561504165;13,4563379041881;1,83123703561315;0,00374474647698953;0,713352250189296;0,865780978395828
M2P15;0,584264631985949;0,00106775383420695;0,0443603183847797;0,509803921568627;0,990584352552902;1;1;1;1;11,4775510204082;13,2003875968992;14,9386018237082;16,4049556213018;17,8456621004566;;0,187051058046982;15,5;0,767594905053815;0,00578263797841371;1,00135117502263;14,8565428089622;0,71320986890682;0,999814869956353;5,33074509976036;2461,96570129326;0,843597857489348;0,438792797698173;0,0285358443175497;6,36811108004846;2,7942812768672;0,0104815981045722;0,843597857489348;0,962419630503785
M2P16;0,615640475969634;0,0156280333915745;0,0998835177635411;0,25160163075131;0,448747815958066;0,824694234129295;0,98495437779072;1;1;10,0042553191489;14,9477848101266;20,8110599078341;23,9662576687117;26,4870159453303;;0,0808580858085809;21,5;0,689495868829156;0,0244540145131801;1,01004557478005;20,1905982539889;0,275594938893407;0,99611970220384;12,9506366268649;1008,87270796907;0,538128896955766;0,10209105780025;0,0380576136303405;16,4827606261814;1,68274246779517;0,00305274425686433;0,538128896955766;0,966895482728078
M2P2;0,709805193958147;7e-04;0,0039;0,022;0,1274;0,5914;0,9309;0,994;1;19,1132686084142;21,8818791946309;24,2836990595611;26,6026252983294;29;;0,1276;24,5;0,607561016949153;0,00408793374827062;1,00031588296872;24,2624466244408;0,458791133916469;0,99991485323955;8,27884171710292;4260,29808062476;0,965487159394264;0,313409950900164;0,0167657525050087;9,88673139158576;3,0986;0,0044;0,965487159394264;0,991092751565223
M2P9;0,594672817916126;0,0917;0,1164;0,1491;0,2117;0,3811;0,6865;0,9654;1;6,41860465116279;21,6545454545455;27,0838709677419;30,7257142857143;33,0167597765363;;0,0875;30,5;0,603024576271187;0,101772624877087;1,01105624241445;27,5365782399518;0,304692127016034;0,995682556034228;21,8186462351628;280,081395736731;0,670772697109524;0,0890978603029762;0,0362601872444477;26,5981551253735;2,36983870967742;0,00265016920473773;0,670772697109524;0,873868508813721
MIX-L6A;0,640898273712083;0,00171086398631309;0,00617811995057504;0,021290751829674;0,101701359186389;0,338560973291512;0,720653930234769;0,974051896207585;1;19,9311538461539;23,5126841243863;27,303952991453;30,4869873817035;33,0489194499018;;0,093432183252542;28,5;0,563501729390291;0,00503366852843501;1,00705266885892;27,1224660324762;0,336575912466105;0,999434205408142;10,8374755168795;4068,61963632996;0,839569680193416;0,194474273780845;0,0175957916655607;13,1177656037479;2,55106793941623;0,00282708738463217;0,839569680193416;0,956195097137714
