plot_name;WD_mean;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;Smax;hSmax;auc;logistic_a;logistic_b;logistic_h0;logistic_k;logistic_R2;IDV;ROS;IAS;ICT;IPN;ET;CSI;GVN;RT;HPSI;basal_thickness;transition_thickness;upper_thickness;basal_norm_auc;transition_norm_auc;upper_norm_auc;transition_slope;transition_r2;zone_heterogeneity_index;height_max_d1;max_d1;height_max_d2;max_d2;height_min_d2;min_d2;asymmetry_ratio;acceleration_phase;deceleration_phase;phase_ratio;roughness_small;roughness_medium;roughness_large;dominant_height_small;dominant_height_medium;dominant_height_large;energy_slope;energy_ratio_small_large;anisotropy_mean;anisotropy_max;height_max_anisotropy;anisotropy_transition;anisotropy_ratio;ISA;ICV;IDT;log_transition_thickness;log_max_d1;h50_relatif;basal_thickness_relatif;ratio_h50_h90;ratio_basal_transition;h50_squared;anisotropy_squared
Betamba_1;0,431986184452857;0,0228;0,0528;0,126;0,2864;0,628;0,7936;0,9868;1;13,7111111111111;19,2416666666667;22,9574468085106;28,7721518987342;32,2417582417582;;0,0768;21,5;0,626735593220339;0,0100978627162837;1,00785415282602;23,5305924370686;0,242815414593759;0,998319209569596;13,1945765066289;825,807439155059;1,5648679061345;0,0951468074732069;0,0351595584690794;18,5306471306471;1,76313191489362;0,00238200408997955;1,5648679061345;0,936515291936979;18,0854271356784;9,19095477386935;31,1306532663317;0,0756439108232399;0,537674630081407;0,975634581514529;0,056190876413877;0,973955137609862;1,02289666154162;21,9020100502513;0,0736942482725753;19,9748743718593;0,0137846931794273;25,0150753768844;-0,0135480735421644;-1,61538461538462;1,92713567839196;3,11306532663317;1,61538461538462;9,09447393113553e-07;0,000306130283148344;0,00258088472885687;19,9354207436399;19,4735812133072;1;3,46349728849145;0,000343112363073909;0,625740024905011;5,11928;3;0,193840696151256;8,18116117916082;1,16786558923978;8667,88325001647;8,65587537146513;2,21821982366637;-2,60783052526684;;;;1,96774193548387;527,044363965595;26,2070277184
Betamba_2;0,424528609492443;0,1136;0,178;0,2884;0,6112;0,7304;0,8232;0,9128;0,9932;4,39285714285714;13,40625;18,5693779904306;26,135593220339;34,3725490196078;;0,0836;18,5;0,689996610169492;-0,0172614580088013;1,00381681769143;18,8239412371505;0,162291380305599;0,993300126196674;16,1961869682244;156,571483899078;1,46543243629281;0,0517817196514914;0,0869425656031925;29,9796918767507;1,5524;0,00243217341699943;1,46543243629281;0,996263849523319;12,1557788944724;12,4522613065327;33,7989949748744;0,132475273271976;0,536350933390986;0,950572982605394;0,0470719942555482;0,941873527050474;0,990446973124926;18,3442211055276;0,0795351024403104;16,713567839196;0,0190698020464208;20,8643216080402;-0,0226578841160019;-1,54545454545455;1,63065326633166;2,52010050251256;1,54545454545455;7,17415745146666e-06;0,000566781968948605;0,00458606720454643;1;1;1;2,7994272263658;0,00148724459088311;0,287172094793756;5,11928;1;0,195201305282432;17,8265231643646;1,10581873952935;1237,95680461023;8,9025601552582;2,5219022374646;-2,53155681464232;;;;0,976190476190476;344,821798951489;26,2070277184
Betamba_3;0,459189546294358;0,0044;0,012;0,0252;0,1308;0,3396;0,4368;0,6712;0,9412;19,1630434782609;22,0606060606061;31,8631578947368;36,0851063829787;38,448275862069;;0,0751999999999999;36,5;0,515623728813559;-0,00679501936660491;1,03570906138861;30,447219347103;0,183500786530945;0,990902437987666;15,9822096232979;3389,69764837626;0,430698920003849;0,124245818043447;0,0189953475939175;19,2852323838081;2,39610947368421;0,00195587443946188;0,430698920003849;0,854476379253386;20,7537688442211;13,9346733668342;23,7185929648241;0,0358110821523143;0,445124025858245;0,977333357177466;0,0302871837244764;0,937052323694804;0,878698058398672;35,8366834170854;0,0713398755071552;18,7889447236181;0,0112268968258911;38,0603015075377;-0,0181992544934289;-0,130434782608696;17,0477386934673;2,22361809045226;0,130434782608696;1,46589552986462e-06;0,000390169837664354;0,00243444124249769;38,0626223091977;38,1780821917808;38,8708414872798;3,23718156569825;0,000600428693417413;1,26673352196315;5,1508448;9;0,223855669808769;4,06624180278845;0,105049972441718;7506,28550802249;18,9991957276001;2,63438022089129;-2,64029984411662;;;;1,48936170212766;1015,26083102493;26,5312021536871
Betamba_4;0,417842593797534;0,03;0,0776;0,1784;0,6896;0,918;0,9684;1;1;12,5714285714286;16,1601731601732;18,3131313131313;21,1052631578947;24,4444444444444;;0,1352;17,5;0,705552542372881;0,0231197833236826;0,995472736082628;18,5998457620238;0,412971551638143;0,998358514802136;8,8949494949495;523,232323232323;1,29688161422322;0,208534662129315;0,0354026547166793;11,8730158730159;2,47593535353535;0,00553090909090909;1,29688161422322;0,955598455598455;15,1206030150754;4,44723618090452;38,8391959798995;0,0706036526710661;0,52765783488349;0,976204731279073;0,111720073486818;0,991041222676226;1,00812687971101;18,0477386934673;0,119586491478711;16,1206030150754;0,0283797274556619;19,9748743718593;-0,0274424272823656;-0,999999999999998;1,92713567839196;1,92713567839196;0,999999999999998;2,85013770186504e-06;0,000852529302861654;0,00813421921560767;19,9354207436399;15,5479452054795;2,38551859099804;3,46505155818181;0,000336112263527469;0,566416352842279;5,1271808;4;0,18502138205463;9,05196464450892;0,495133981655252;5938,72416443655;3,35924158235119;1,49228282028344;-2,12371539134707;;;;3,4;335,370778491991;26,2879829558886
GIL1;0,675900197374317;7e-04;0,0032;0,0143;0,0343;0,1009;0,24;0,6829;0,9905;24,9407894736842;30,1788908765653;33,1635338345865;35,7365532381998;37,6907051282051;;0,1084;32,5;0,472086440677966;0,019199613116049;1,01055462654023;33,0617195542436;0,391998631328716;0,997894014833002;11,2184756893924;5818,16383062921;0,862086165683025;0,281956929369526;0,0115927296540664;12,7499156545209;3,59492706766917;0,00287604064798673;0,862086165683025;0,97999206484158;29,0552763819096;5,33668341708543;24,0150753768844;0,0453553450780961;0,488026897724713;0,984011819678126;0,0963781429414415;0,996156529283246;0,948207625877184;33,464824120603;0,103857594906278;30,9447236180905;0,0225945407363562;38,0603015075377;-0,0195243168606292;-1,82352941176471;2,52010050251256;4,59547738693468;1,82352941176471;1,50054978672031e-06;0,000614861816565832;0,00490967198972572;31,5968688845401;38,1780821917808;38,6399217221135;3,53323021175915;0,000305569385735554;1,58518635525428;5,1823072;13;0,215877333446452;3,26921007288679;1,10031080293937;20518,9139150667;7,49827665319966;1,67460437707739;-2,26473459790825;;;;5,44444444444445;1099,81997639776;26,8563079151718
GIL2;0,679711679369825;0,0038;0,0097;0,0254;0,0863;0,2211;0,5319;0,9708;1;20,5684647302905;25,8233618233618;29,6114494518879;32,1892430278884;33,8255114320096;;0,1009;30,5;0,5376;0,0223130946046081;1,011402051554;29,2797001231856;0,368302412676011;0,99680485350105;11,6054525613998;3364,93743771454;0,680499985424962;0,225374121168936;0,0151191527162423;13,2570467017192;2,98779524969549;0,0029829556369846;0,680499985424962;0,969993007280655;24,608040201005;6,22613065326634;27,572864321608;0,0512318812505392;0,465611249383102;0,988660413492698;0,0808215044493909;0,988996754555924;0,895498989148809;31,3894472361809;0,100639444363566;27,0904522613065;0,0157887833903726;34,7989949748744;-0,0269496007060673;-0,793103448275862;4,29899497487438;3,40954773869347;0,793103448275862;1,46162378552314e-06;0,0006091026083918;0,00461921298684056;34,8297455968689;34,7142857142857;34,9452054794521;3,51965168227499;0,000316027618400997;1,31632181042575;5,1921182;10;0,227620129959549;3,9444140170561;0,503732247061504;14662,7245551381;7,7629260919495;1,82875505690465;-2,296211007075;;;;3,95238095238095;876,837938641715;26,9580914027712
GIL3;0,653733974085753;0,00146398594573492;0,00331836814366582;0,0091743119266055;0,0534842865508491;0,193734140152255;0,422115947686902;0,832520007807925;0,999219207495608;21,940614334471;26,3856132075472;31,0294759825328;33,7397043294615;36,431512605042;;0,094866289283623;32,5;0,510395954436126;0,0089320780211958;1,01285816015223;30,5401460188028;0,314333425240913;0,998012774463388;12,342199038691;4800,36253838186;0,583615080429918;0,203137941479882;0,015050343940137;14,490898270571;2,94365124487818;0,00260396240782201;0,583615080429918;0,952608802730183;25,2010050251256;7,11557788944724;26,0904522613065;0,0402710626583165;0,455024250980387;0,979835350783589;0,0680907139283811;0,975853090951993;0,892111342472802;32,2788944723618;0,0909870199730036;30,9447236180905;0,0142341941042291;34,2060301507538;-0,0167734140891477;-1,44444444444443;1,33417085427136;1,92713567839196;1,44444444444443;1,12129980549037e-06;0,000367030978811287;0,00327628137388725;34,0215264187867;34,5988258317025;37,9471624266145;3,47050847574736;0,000342056319562229;1,56949201839447;5,18180287854558;15;0,23172800958225;3,30157963074343;0,930762695171921;14632,5333620258;9,40417452978488;1,96228644952917;-2,39703842029831;;;;3,54166666666667;962,828379750577;26,8510810721032
JEU-L6B;0,634757315584483;0,000951474785918173;0,00466222645099905;0,0176022835394862;0,088011417697431;0,237297811607992;0,422169362511893;0,750142721217888;0,998667935299714;20,4158415841584;25,4926199261993;31,2674698795181;34,9977511244378;37,1369661266569;;0,078972407231208;31,5;0,510764566433905;0,0104556257571918;1,0197738818861;30,7694769567827;0,261534739767246;0,99619628042516;14,0783513710065;5253,73474714205;0,64595292952606;0,147673522683175;0,0171033034567219;16,7211245424984;2,46926736441483;0,00212651746946344;0,64595292952606;0,992563193588163;24,3115577889447;9,19095477386935;24,9045226130653;0,0478530272466086;0,458760135278249;0,982129581278805;0,0550336658583671;0,980038466229444;0,890811420466678;31,9824120603015;0,069675056180593;29,1658291457286;0,0109008940208674;38,0603015075377;-0,0205928081671521;-2,1578947368421;2,81658291457287;6,07788944723618;2,1578947368421;8,30251922500447e-07;0,000302364022543906;0,00262592226161146;38,0626223091977;38,4090019569472;38,5244618395303;3,50802419509878;0,000315527346834038;1,41834806239105;5,16605742707095;12;0,234410849103283;3,64230583737114;1,79100989466387;15982,9444590497;12,1435267175615;2,21821982366637;-2,66391289929091;;;;2,64516129032258;977,65467266657;26,6881493397949
JEU2;0,302673266932329;0,0052;0,0307;0,1578;0,7104;0,9894;0,9999;1;1;13,5933333333333;16,3260643821392;18,5269741985927;20,3055555555556;22,0548523206751;;0,1499;19,5;0,710524576271187;0,0146941490667697;1,00195141140431;18,424314232869;0,560543553156314;0,999489777872477;7,10802056980557;1816,37001946987;0,808111874310631;0,328214524664384;0,024651272354128;8,46151898734177;2,77719343236904;0,00679669026210063;0,808111874310631;0,947480587440918;15,1206030150754;3,85427135678392;39,4321608040201;0,0450500496304911;0,484550996041681;0,990865636245774;0,128994705747866;0,995928408085735;0,93550276851307;19,2336683417085;0,136803026274299;16,1206030150754;0,0270679812292914;21,1608040201005;-0,0374210206487168;-0,619047619047617;3,11306532663317;1,92713567839196;0,619047619047617;3,73625044828923e-06;0,00115897490393823;0,0109084696573532;20,9745596868885;21,2054794520548;22,1291585127202;3,47994399268555;0,000331263308755408;0,845349292045799;5,1960398;7;0,207567431705444;6,14661873960438;0,265377097209695;6014,75121696876;3,02632013406266;1,34918197664276;-1,98921315215022;;;;3,92307692307692;343,248772955318;26,998829603184
JEU3;0,317109220440544;0,118579766536965;0,299416342412451;0,605447470817121;0,962645914396887;0,986770428015564;0,989494163424125;0,994747081712062;1;4,1906779661017;8,24691358024691;13,8299120234604;16,5730223123732;18,4344703770198;;0,095914396887159;16,5;0,803322231748335;0,0813438066529593;1,00183291918619;13,7277988318456;0,361349776294295;0,995256539905939;10,6859807683434;111,910812028631;0,491332805626562;0,093127422280874;0,0744709340108476;14,2437924109181;1,32648767073267;0,00520299172829641;0,491332805626562;0,806933842239186;7,11557788944724;8,00502512562814;43,286432160804;0,122685225996331;0,439610734153614;0,986648540359315;0,0596338357827819;0,96045313135055;0,792567119989166;15,9723618090452;0,0937888854322088;13,748743718593;0,0145568639237493;18,7889447236181;-0,0229354585808111;-1,26666666666667;2,22361809045226;2,81658291457287;1,26666666666667;3,92194338073154e-06;0,0011016713317477;0,0148860272259918;1;1;1;3,60814032686402;0,000249363199855131;0,1726312421226;1,68749343950773;1;0,23525700546861;9,7751335086224;0,983884411670312;1112,41827983456;4,31047402390165;2,08006948518556;-2,36670892218465;;;;0,888888888888889;191,266466576655;2,84763410838165
JEU4;0,352725128364003;0,034;0,0965;0,2049;0,5527;0,903;0,9492;0,9995;1;10,2713178294574;16,2356687898089;19,4932692307692;21,7140169332079;24,8739495798319;;0,1214;20,5;0,698905084745763;0,0429721090974063;0,996466109440943;19,4289841295345;0,382029433417916;0,997651405892312;11,4438212264702;499,82741617357;0,681712733862479;0,162058656622268;0,038429237828626;14,6026317503746;2,36648288461539;0,00488060810810811;0,681712733862479;0,948354954866078;15,1206030150754;5,04020100502513;38,2462311557789;0,0890344981995387;0,458342220415155;0,974879947941828;0,0955200112293429;0,986049434791827;0,861614807614433;20,1231155778894;0,11160970418807;17,8994974874372;0,0220289331332276;22,0502512562814;-0,0298936195468306;-0,866666666666667;2,22361809045226;1,92713567839196;0,866666666666667;2,26881820586637e-06;0,000771874274884083;0,00672139380052772;22,1291585127202;22,5909980430528;23,2837573385519;3,49033837968741;0,000326326302010394;0,477877452980095;5,0836472;1;0,225843780355113;10,6379724933617;0,480730723185372;6158,90903344441;3,9721161627785;1,61744596323744;-2,19274727772507;;;;3;379,987545303254;25,8434688540678
Lokofa_1;0,543220422992145;0,3886;0,5703;0,6644;0,7634;0,8623;0,9296;0,9781;0,9963;3,20091324200913;3,88584474885845;7,62595419847328;19,1184210526316;27,5472972972973;;0,219;3,5;0,812887288135593;-366,686197829458;1,01835608747967;-70,7773088175755;0,0822164429992957;0,982733938549955;6,73984121564926;19,3748836343325;3,07276217687742;0,0685967971947316;0,418645168464561;24,3463840552882;1,67008396946565;0,00794996320824135;3,07276217687742;0,458958958958959;2,66834170854271;15,1206030150754;40,6180904522613;0,0379362330774091;0,582270412528091;0,954314158223862;0,0258446821605383;0,943488000754104;1,1736360451609;3,81658291457286;0,12886934998369;2,77889447236181;0,0449166205156907;5,15075376884422;-0,0404593176370823;-1,28571428571429;1,03768844221106;1,33417085427136;1,28571428571429;2,34683602074583e-05;0,0049927106960879;0,01224818687067;2,84735812133072;1,46183953033268;1,46183953033268;2,72461880741719;0,00185224198021449;0,274730510054058;5,0239712;2;0,177342055790908;18,2869066817932;0,357395807954994;178,185089839836;4,92328112303526;2,71605825190555;-2,04895617866375;;;;0,176470588235294;58,1551774372123;25,2402866184294
