plot_name;WD_mean;basal_thickness;transition_thickness;upper_thickness;basal_norm_auc;transition_norm_auc;upper_norm_auc;transition_slope;transition_r2;zone_heterogeneity_index;height_max_d1;max_d1;height_max_d2;max_d2;height_min_d2;min_d2;asymmetry_ratio;acceleration_phase;deceleration_phase;phase_ratio;roughness_small;roughness_medium;roughness_large;dominant_height_small;dominant_height_medium;dominant_height_large;energy_slope;energy_ratio_small_large;anisotropy_mean;anisotropy_max;height_max_anisotropy;anisotropy_transition;anisotropy_ratio
Betamba_1;0,431986184452857;18,0854271356784;9,19095477386935;31,1306532663317;0,0756439108232399;0,537674630081407;0,975634581514529;0,056190876413877;0,973955137609862;1,02289666154162;21,9020100502513;0,0736942482725753;19,9748743718593;0,0137846931794273;25,0150753768844;-0,0135480735421644;-1,61538461538462;1,92713567839196;3,11306532663317;1,61538461538462;9,09447393113553e-07;0,000306130283148344;0,00258088472885687;19,9354207436399;19,4735812133072;1;3,46349728849145;0,000343112363073909;0,625740024905011;5,11928;3;0,193840696151256;8,18116117916082
Betamba_2;0,424528609492443;12,1557788944724;12,4522613065327;33,7989949748744;0,132475273271976;0,536350933390986;0,950572982605394;0,0470719942555482;0,941873527050474;0,990446973124926;18,3442211055276;0,0795351024403104;16,713567839196;0,0190698020464208;20,8643216080402;-0,0226578841160019;-1,54545454545455;1,63065326633166;2,52010050251256;1,54545454545455;7,17415745146666e-06;0,000566781968948605;0,00458606720454643;1;1;1;2,7994272263658;0,00148724459088311;0,287172094793756;5,11928;1;0,195201305282432;17,8265231643646
Betamba_3;0,459189546294358;20,7537688442211;13,9346733668342;23,7185929648241;0,0358110821523143;0,445124025858245;0,977333357177466;0,0302871837244764;0,937052323694804;0,878698058398672;35,8366834170854;0,0713398755071552;18,7889447236181;0,0112268968258911;38,0603015075377;-0,0181992544934289;-0,130434782608696;17,0477386934673;2,22361809045226;0,130434782608696;1,46589552986462e-06;0,000390169837664354;0,00243444124249769;38,0626223091977;38,1780821917808;38,8708414872798;3,23718156569825;0,000600428693417413;1,26673352196315;5,1508448;9;0,223855669808769;4,06624180278845
Betamba_4;0,417842593797534;15,1206030150754;4,44723618090452;38,8391959798995;0,0706036526710661;0,52765783488349;0,976204731279073;0,111720073486818;0,991041222676226;1,00812687971101;18,0477386934673;0,119586491478711;16,1206030150754;0,0283797274556619;19,9748743718593;-0,0274424272823656;-0,999999999999998;1,92713567839196;1,92713567839196;0,999999999999998;2,85013770186504e-06;0,000852529302861654;0,00813421921560767;19,9354207436399;15,5479452054795;2,38551859099804;3,46505155818181;0,000336112263527469;0,566416352842279;5,1271808;4;0,18502138205463;9,05196464450892
GIL1;0,675900197374317;29,0552763819096;5,33668341708543;24,0150753768844;0,0453553450780961;0,488026897724713;0,984011819678126;0,0963781429414415;0,996156529283246;0,948207625877184;33,464824120603;0,103857594906278;30,9447236180905;0,0225945407363562;38,0603015075377;-0,0195243168606292;-1,82352941176471;2,52010050251256;4,59547738693468;1,82352941176471;1,50054978672031e-06;0,000614861816565832;0,00490967198972572;31,5968688845401;38,1780821917808;38,6399217221135;3,53323021175915;0,000305569385735554;1,58518635525428;5,1823072;13;0,215877333446452;3,26921007288679
GIL2;0,679711679369825;24,608040201005;6,22613065326634;27,572864321608;0,0512318812505392;0,465611249383102;0,988660413492698;0,0808215044493909;0,988996754555924;0,895498989148809;31,3894472361809;0,100639444363566;27,0904522613065;0,0157887833903726;34,7989949748744;-0,0269496007060673;-0,793103448275862;4,29899497487438;3,40954773869347;0,793103448275862;1,46162378552314e-06;0,0006091026083918;0,00461921298684056;34,8297455968689;34,7142857142857;34,9452054794521;3,51965168227499;0,000316027618400997;1,31632181042575;5,1921182;10;0,227620129959549;3,9444140170561
GIL3;0,653733974085753;25,2010050251256;7,11557788944724;26,0904522613065;0,0402710626583165;0,455024250980387;0,979835350783589;0,0680907139283811;0,975853090951993;0,892111342472802;32,2788944723618;0,0909870199730036;30,9447236180905;0,0142341941042291;34,2060301507538;-0,0167734140891477;-1,44444444444443;1,33417085427136;1,92713567839196;1,44444444444443;1,12129980549037e-06;0,000367030978811287;0,00327628137388725;34,0215264187867;34,5988258317025;37,9471624266145;3,47050847574736;0,000342056319562229;1,56949201839447;5,18180287854558;15;0,23172800958225;3,30157963074343
JEU-L6B;0,634757315584483;24,3115577889447;9,19095477386935;24,9045226130653;0,0478530272466086;0,458760135278249;0,982129581278805;0,0550336658583671;0,980038466229444;0,890811420466678;31,9824120603015;0,069675056180593;29,1658291457286;0,0109008940208674;38,0603015075377;-0,0205928081671521;-2,1578947368421;2,81658291457287;6,07788944723618;2,1578947368421;8,30251922500447e-07;0,000302364022543906;0,00262592226161146;38,0626223091977;38,4090019569472;38,5244618395303;3,50802419509878;0,000315527346834038;1,41834806239105;5,16605742707095;12;0,234410849103283;3,64230583737114
JEU2;0,302673266932329;15,1206030150754;3,85427135678392;39,4321608040201;0,0450500496304911;0,484550996041681;0,990865636245774;0,128994705747866;0,995928408085735;0,93550276851307;19,2336683417085;0,136803026274299;16,1206030150754;0,0270679812292914;21,1608040201005;-0,0374210206487168;-0,619047619047617;3,11306532663317;1,92713567839196;0,619047619047617;3,73625044828923e-06;0,00115897490393823;0,0109084696573532;20,9745596868885;21,2054794520548;22,1291585127202;3,47994399268555;0,000331263308755408;0,845349292045799;5,1960398;7;0,207567431705444;6,14661873960438
JEU3;0,317109220440544;7,11557788944724;8,00502512562814;43,286432160804;0,122685225996331;0,439610734153614;0,986648540359315;0,0596338357827819;0,96045313135055;0,792567119989166;15,9723618090452;0,0937888854322088;13,748743718593;0,0145568639237493;18,7889447236181;-0,0229354585808111;-1,26666666666667;2,22361809045226;2,81658291457287;1,26666666666667;3,92194338073154e-06;0,0011016713317477;0,0148860272259918;1;1;1;3,60814032686402;0,000249363199855131;0,1726312421226;1,68749343950773;1;0,23525700546861;9,7751335086224
