plot_name;height_aboveground;buffer;gap_area;gap_freq
41;3;50;7;1
41;3;50;17;1
41;3;50;23;1
41;3;50;36;1
41;3;50;39;1
41;3;50;72;1
41;4;0;1;1
41;4;20;1;2
41;4;20;3;1
41;4;20;6;1
41;4;20;7;1
41;4;20;8;1
41;4;20;54;1
41;4;50;1;10
41;4;50;2;4
41;4;50;3;3
41;4;50;6;1
41;4;50;7;1
41;4;50;9;1
41;4;50;11;2
41;4;50;12;1
41;4;50;26;2
41;4;50;53;1
41;4;50;54;1
41;4;50;82;1
41;5;0;1;1
41;5;0;4;1
41;5;0;7;1
41;5;20;1;2
41;5;20;4;2
41;5;20;7;1
41;5;20;8;1
41;5;20;11;1
41;5;20;19;1
41;5;20;59;1
41;5;50;1;8
41;5;50;2;6
41;5;50;3;1
41;5;50;4;5
41;5;50;5;2
41;5;50;7;2
41;5;50;8;1
41;5;50;11;1
41;5;50;13;1
41;5;50;27;1
41;5;50;33;1
41;5;50;59;1
41;5;50;67;1
41;5;50;84;1
41;5;50;85;1
41;6;0;2;1
41;6;0;3;1
41;6;0;10;1
41;6;0;15;1
41;6;20;1;2
41;6;20;2;3
41;6;20;3;1
41;6;20;4;1
41;6;20;5;1
41;6;20;8;1
41;6;20;10;1
41;6;20;13;1
41;6;20;17;1
41;6;20;35;1
41;6;20;66;1
41;6;50;1;11
41;6;50;2;9
41;6;50;3;4
41;6;50;4;2
41;6;50;5;3
41;6;50;6;4
41;6;50;7;2
41;6;50;8;1
41;6;50;10;3
41;6;50;11;3
41;6;50;13;1
41;6;50;15;1
41;6;50;17;1
41;6;50;38;1
41;6;50;53;1
41;6;50;66;1
41;6;50;75;1
41;6;50;87;1
41;6;50;121;1
41;7;0;1;2
41;7;0;4;2
41;7;0;19;1
41;7;0;21;1
41;7;20;1;5
41;7;20;3;1
41;7;20;4;4
41;7;20;6;1
41;7;20;8;1
41;7;20;13;1
41;7;20;16;1
41;7;20;19;1
41;7;20;24;1
41;7;20;55;1
41;7;20;70;1
41;7;50;1;16
41;7;50;2;6
41;7;50;3;5
41;7;50;4;7
41;7;50;5;1
41;7;50;6;2
41;7;50;8;3
41;7;50;9;1
41;7;50;11;2
41;7;50;12;1
41;7;50;13;2
41;7;50;15;2
41;7;50;16;3
41;7;50;18;1
41;7;50;19;1
41;7;50;20;1
41;7;50;24;1
41;7;50;43;1
41;7;50;44;1
41;7;50;70;1
41;7;50;78;1
41;7;50;95;1
41;7;50;105;1
41;7;50;164;1
41;8;0;1;3
41;8;0;5;1
41;8;0;9;1
41;8;0;25;1
41;8;0;32;1
41;8;20;1;8
41;8;20;2;1
41;8;20;3;2
41;8;20;5;4
41;8;20;6;1
41;8;20;9;1
41;8;20;10;1
41;8;20;20;1
41;8;20;24;1
41;8;20;25;1
41;8;20;38;1
41;8;20;71;1
41;8;20;79;1
41;8;50;1;16
41;8;50;2;5
41;8;50;3;5
41;8;50;4;5
41;8;50;5;4
41;8;50;6;2
41;8;50;8;3
41;8;50;9;1
41;8;50;10;2
41;8;50;12;1
41;8;50;20;1
41;8;50;21;2
41;8;50;24;1
41;8;50;25;2
41;8;50;26;1
41;8;50;38;1
41;8;50;47;1
41;8;50;56;1
41;8;50;77;1
41;8;50;80;1
41;8;50;101;1
41;8;50;105;1
41;8;50;140;1
41;8;50;172;1
41;8;50;193;1
41;9;0;1;2
41;9;0;5;1
41;9;0;13;1
41;9;0;31;1
41;9;0;45;1
41;9;20;1;8
41;9;20;2;4
41;9;20;4;2
41;9;20;5;2
41;9;20;6;1
41;9;20;7;2
41;9;20;11;2
41;9;20;12;1
41;9;20;13;1
41;9;20;31;3
41;9;20;54;1
41;9;20;81;1
41;9;20;89;1
41;9;50;1;15
41;9;50;2;10
41;9;50;3;4
41;9;50;4;3
41;9;50;5;3
41;9;50;6;5
41;9;50;7;2
41;9;50;9;2
41;9;50;10;1
41;9;50;11;6
41;9;50;12;1
41;9;50;13;2
41;9;50;17;2
41;9;50;25;1
41;9;50;31;3
41;9;50;34;1
41;9;50;54;1
41;9;50;55;1
41;9;50;64;1
41;9;50;82;1
41;9;50;110;1
41;9;50;120;1
41;9;50;122;1
41;9;50;214;1
41;9;50;228;1
41;9;50;241;1
41;10;0;1;2
41;10;0;2;1
41;10;0;3;2
41;10;0;4;2
41;10;0;5;1
41;10;0;7;1
41;10;0;27;1
41;10;0;36;1
41;10;0;51;1
41;10;20;1;8
41;10;20;2;2
41;10;20;3;5
41;10;20;4;2
41;10;20;5;2
41;10;20;6;2
41;10;20;7;1
41;10;20;8;1
41;10;20;10;1
41;10;20;12;3
41;10;20;14;1
41;10;20;18;1
41;10;20;27;1
41;10;20;36;1
41;10;20;39;1
41;10;20;40;1
41;10;20;65;1
41;10;20;87;1
41;10;20;131;1
41;10;50;1;9
41;10;50;2;5
41;10;50;3;12
41;10;50;4;6
41;10;50;5;4
41;10;50;6;3
41;10;50;7;4
41;10;50;9;1
41;10;50;10;1
41;10;50;12;7
41;10;50;14;1
41;10;50;18;2
41;10;50;23;1
41;10;50;25;2
41;10;50;27;1
41;10;50;30;1
41;10;50;35;1
41;10;50;36;1
41;10;50;39;2
41;10;50;40;2
41;10;50;65;1
41;10;50;68;1
41;10;50;70;1
41;10;50;89;1
41;10;50;118;1
41;10;50;134;1
41;10;50;169;1
41;10;50;230;1
41;10;50;280;1
41;10;50;308;1
41;11;0;1;2
41;11;0;2;1
41;11;0;4;1
41;11;0;5;2
41;11;0;6;1
41;11;0;7;1
41;11;0;8;1
41;11;0;10;1
41;11;0;11;2
41;11;0;43;1
41;11;0;50;1
41;11;0;56;1
41;11;20;1;14
41;11;20;2;3
41;11;20;3;3
41;11;20;4;3
41;11;20;5;2
41;11;20;6;1
41;11;20;7;2
41;11;20;8;2
41;11;20;9;2
41;11;20;10;2
41;11;20;11;2
41;11;20;12;1
41;11;20;16;1
41;11;20;18;1
41;11;20;26;1
41;11;20;43;2
41;11;20;50;1
41;11;20;63;1
41;11;20;89;1
41;11;20;90;1
41;11;20;94;1
41;11;20;154;1
41;11;50;1;22
41;11;50;2;8
41;11;50;3;8
41;11;50;4;4
41;11;50;5;4
41;11;50;6;4
41;11;50;7;2
41;11;50;8;4
41;11;50;9;1
41;11;50;10;3
41;11;50;11;2
41;11;50;12;1
41;11;50;13;1
41;11;50;14;2
41;11;50;15;1
41;11;50;16;2
41;11;50;18;1
41;11;50;26;2
41;11;50;36;1
41;11;50;37;1
41;11;50;41;1
41;11;50;43;2
41;11;50;44;1
41;11;50;50;1
41;11;50;55;1
41;11;50;60;1
41;11;50;77;1
41;11;50;84;1
41;11;50;90;1
41;11;50;91;1
41;11;50;94;1
41;11;50;123;1
41;11;50;161;1
41;11;50;251;1
41;11;50;310;1
41;11;50;319;1
41;11;50;400;1
41;12;0;1;1
41;12;0;2;4
41;12;0;3;2
41;12;0;6;1
41;12;0;9;3
41;12;0;12;2
41;12;0;13;2
41;12;0;15;1
41;12;0;18;1
41;12;0;22;1
41;12;0;57;1
41;12;0;65;2
41;12;20;1;13
41;12;20;2;5
41;12;20;3;5
41;12;20;5;1
41;12;20;6;2
41;12;20;9;5
41;12;20;11;1
41;12;20;12;2
41;12;20;13;2
41;12;20;15;1
41;12;20;16;1
41;12;20;18;1
41;12;20;19;1
41;12;20;37;1
41;12;20;47;2
41;12;20;57;1
41;12;20;65;1
41;12;20;72;1
41;12;20;89;1
41;12;20;96;1
41;12;20;104;1
41;12;20;133;1
41;12;20;199;1
41;12;50;1;25
41;12;50;2;11
41;12;50;3;13
41;12;50;4;1
41;12;50;5;1
41;12;50;6;3
41;12;50;7;3
41;12;50;9;3
41;12;50;10;1
41;12;50;11;1
41;12;50;12;2
41;12;50;13;2
41;12;50;15;3
41;12;50;16;1
41;12;50;17;2
41;12;50;18;1
41;12;50;23;1
41;12;50;25;1
41;12;50;33;1
41;12;50;36;1
41;12;50;37;1
41;12;50;43;1
41;12;50;47;2
41;12;50;57;1
41;12;50;65;1
41;12;50;68;1
41;12;50;84;1
41;12;50;97;1
41;12;50;98;1
41;12;50;101;1
41;12;50;104;1
41;12;50;109;1
41;12;50;133;1
41;12;50;134;1
41;12;50;161;1
41;12;50;184;1
41;12;50;278;1
41;12;50;364;1
41;12;50;409;1
41;12;50;537;1
41;13;0;1;5
41;13;0;2;6
41;13;0;3;1
41;13;0;4;1
41;13;0;8;1
41;13;0;10;1
41;13;0;12;1
41;13;0;14;1
41;13;0;22;1
41;13;0;23;1
41;13;0;39;1
41;13;0;66;1
41;13;0;68;1
41;13;0;70;1
41;13;0;95;1
41;13;20;1;11
41;13;20;2;12
41;13;20;3;4
41;13;20;4;2
41;13;20;5;2
41;13;20;6;1
41;13;20;7;1
41;13;20;8;2
41;13;20;9;2
41;13;20;10;1
41;13;20;12;1
41;13;20;14;1
41;13;20;23;2
41;13;20;32;1
41;13;20;40;1
41;13;20;48;1
41;13;20;52;1
41;13;20;66;1
41;13;20;68;1
41;13;20;70;1
41;13;20;86;1
41;13;20;101;1
41;13;20;107;1
41;13;20;137;1
41;13;20;517;1
41;13;50;1;15
41;13;50;2;16
41;13;50;3;13
41;13;50;4;4
41;13;50;5;5
41;13;50;6;2
41;13;50;7;3
41;13;50;8;1
41;13;50;9;1
41;13;50;10;1
41;13;50;11;2
41;13;50;12;1
41;13;50;13;1
41;13;50;14;1
41;13;50;15;1
41;13;50;16;1
41;13;50;18;1
41;13;50;20;1
41;13;50;21;1
41;13;50;22;1
41;13;50;23;2
41;13;50;32;1
41;13;50;40;1
41;13;50;44;1
41;13;50;47;2
41;13;50;48;1
41;13;50;52;1
41;13;50;66;1
41;13;50;68;1
41;13;50;70;1
41;13;50;75;1
41;13;50;86;1
41;13;50;94;1
41;13;50;108;1
41;13;50;115;1
41;13;50;127;1
41;13;50;137;1
41;13;50;161;1
41;13;50;198;1
41;13;50;308;1
41;13;50;488;1
41;13;50;1623;1
41;14;0;1;10
41;14;0;2;1
41;14;0;3;2
41;14;0;4;1
41;14;0;5;1
41;14;0;8;1
41;14;0;11;2
41;14;0;14;1
41;14;0;15;2
41;14;0;16;1
41;14;0;25;2
41;14;0;27;1
41;14;0;59;1
41;14;0;76;1
41;14;0;85;1
41;14;0;97;1
41;14;0;125;1
41;14;20;1;13
41;14;20;2;8
41;14;20;3;4
41;14;20;4;3
41;14;20;5;2
41;14;20;6;1
41;14;20;7;1
41;14;20;8;1
41;14;20;9;1
41;14;20;10;1
41;14;20;11;3
41;14;20;14;1
41;14;20;15;2
41;14;20;16;1
41;14;20;19;1
41;14;20;25;1
41;14;20;27;3
41;14;20;62;1
41;14;20;72;1
41;14;20;76;1
41;14;20;88;1
41;14;20;97;1
41;14;20;108;1
41;14;20;122;1
41;14;20;171;1
41;14;20;177;1
41;14;20;648;1
41;14;50;1;21
41;14;50;2;12
41;14;50;3;5
41;14;50;4;8
41;14;50;5;4
41;14;50;6;5
41;14;50;7;1
41;14;50;8;1
41;14;50;10;2
41;14;50;11;2
41;14;50;13;3
41;14;50;14;1
41;14;50;15;2
41;14;50;16;1
41;14;50;18;1
41;14;50;19;2
41;14;50;21;1
41;14;50;22;1
41;14;50;25;1
41;14;50;27;4
41;14;50;28;1
41;14;50;43;1
41;14;50;72;1
41;14;50;73;1
41;14;50;76;1
41;14;50;87;1
41;14;50;88;1
41;14;50;97;1
41;14;50;125;1
41;14;50;141;1
41;14;50;161;1
41;14;50;171;2
41;14;50;177;1
41;14;50;217;1
41;14;50;238;1
41;14;50;349;1
41;14;50;528;1
41;14;50;2045;1
41;15;0;1;13
41;15;0;2;2
41;15;0;3;1
41;15;0;5;2
41;15;0;8;2
41;15;0;9;1
41;15;0;11;1
41;15;0;15;1
41;15;0;16;1
41;15;0;18;1
41;15;0;25;1
41;15;0;27;1
41;15;0;30;1
41;15;0;37;1
41;15;0;49;1
41;15;0;51;1
41;15;0;73;1
41;15;0;94;1
41;15;0;121;1
41;15;0;233;1
41;15;20;1;17
41;15;20;2;3
41;15;20;3;4
41;15;20;4;2
41;15;20;5;2
41;15;20;6;1
41;15;20;7;2
41;15;20;8;2
41;15;20;9;2
41;15;20;11;2
41;15;20;12;1
41;15;20;13;1
41;15;20;14;1
41;15;20;15;2
41;15;20;16;1
41;15;20;17;1
41;15;20;18;1
41;15;20;19;1
41;15;20;29;1
41;15;20;30;1
41;15;20;32;1
41;15;20;37;1
41;15;20;49;1
41;15;20;59;1
41;15;20;82;1
41;15;20;90;1
41;15;20;101;1
41;15;20;114;1
41;15;20;121;1
41;15;20;133;1
41;15;20;202;1
41;15;20;284;1
41;15;20;731;1
41;15;50;1;24
41;15;50;2;8
41;15;50;3;7
41;15;50;4;3
41;15;50;5;3
41;15;50;6;3
41;15;50;7;3
41;15;50;8;7
41;15;50;9;3
41;15;50;11;1
41;15;50;12;2
41;15;50;13;2
41;15;50;15;3
41;15;50;16;1
41;15;50;17;1
41;15;50;18;3
41;15;50;19;1
41;15;50;20;1
41;15;50;22;1
41;15;50;24;1
41;15;50;26;1
41;15;50;29;1
41;15;50;30;2
41;15;50;32;1
41;15;50;33;1
41;15;50;35;1
41;15;50;37;1
41;15;50;47;1
41;15;50;49;2
41;15;50;59;1
41;15;50;83;1
41;15;50;90;1
41;15;50;96;1
41;15;50;101;1
41;15;50;121;1
41;15;50;140;1
41;15;50;185;1
41;15;50;200;1
41;15;50;202;1
41;15;50;266;1
41;15;50;284;1
41;15;50;379;1
41;15;50;405;1
41;15;50;571;1
41;15;50;2366;1
41;16;0;1;4
41;16;0;2;2
41;16;0;3;4
41;16;0;4;6
41;16;0;6;2
41;16;0;8;1
41;16;0;9;1
41;16;0;10;1
41;16;0;14;1
41;16;0;16;1
41;16;0;20;1
41;16;0;26;1
41;16;0;33;2
41;16;0;41;1
41;16;0;63;1
41;16;0;75;1
41;16;0;80;1
41;16;0;86;1
41;16;0;102;1
41;16;0;141;1
41;16;0;256;1
41;16;20;1;7
41;16;20;2;2
41;16;20;3;6
41;16;20;4;5
41;16;20;5;2
41;16;20;6;4
41;16;20;7;1
41;16;20;8;1
41;16;20;9;2
41;16;20;10;1
41;16;20;11;2
41;16;20;12;1
41;16;20;13;1
41;16;20;14;1
41;16;20;16;1
41;16;20;18;1
41;16;20;20;2
41;16;20;23;1
41;16;20;26;1
41;16;20;36;1
41;16;20;40;1
41;16;20;50;1
41;16;20;71;1
41;16;20;85;1
41;16;20;86;1
41;16;20;90;1
41;16;20;104;1
41;16;20;112;1
41;16;20;137;1
41;16;20;141;1
41;16;20;157;1
41;16;20;220;1
41;16;20;314;1
41;16;20;853;1
41;16;50;1;14
41;16;50;2;6
41;16;50;3;8
41;16;50;4;5
41;16;50;5;4
41;16;50;6;3
41;16;50;7;1
41;16;50;8;2
41;16;50;9;3
41;16;50;10;2
41;16;50;11;3
41;16;50;12;2
41;16;50;14;1
41;16;50;16;1
41;16;50;18;2
41;16;50;19;1
41;16;50;20;2
41;16;50;21;2
41;16;50;23;1
41;16;50;25;1
41;16;50;26;1
41;16;50;32;1
41;16;50;36;1
41;16;50;38;1
41;16;50;40;1
41;16;50;49;1
41;16;50;50;1
41;16;50;52;1
41;16;50;71;1
41;16;50;85;1
41;16;50;86;1
41;16;50;94;1
41;16;50;95;1
41;16;50;99;1
41;16;50;104;1
41;16;50;112;1
41;16;50;141;1
41;16;50;219;1
41;16;50;220;1
41;16;50;258;1
41;16;50;289;1
41;16;50;314;1
41;16;50;699;1
41;16;50;1139;1
41;16;50;2759;1
41;17;0;1;3
41;17;0;2;1
41;17;0;3;1
41;17;0;4;1
41;17;0;5;1
41;17;0;7;1
41;17;0;8;2
41;17;0;10;1
41;17;0;12;2
41;17;0;13;1
41;17;0;17;2
41;17;0;21;2
41;17;0;33;1
41;17;0;43;1
41;17;0;49;1
41;17;0;108;1
41;17;0;119;1
41;17;0;184;1
41;17;0;301;1
41;17;0;356;1
41;17;20;1;5
41;17;20;2;3
41;17;20;3;2
41;17;20;4;1
41;17;20;5;1
41;17;20;6;1
41;17;20;8;3
41;17;20;10;3
41;17;20;12;1
41;17;20;13;3
41;17;20;14;1
41;17;20;15;1
41;17;20;17;1
41;17;20;19;2
41;17;20;21;2
41;17;20;25;1
41;17;20;27;1
41;17;20;30;1
41;17;20;33;1
41;17;20;45;1
41;17;20;49;1
41;17;20;68;1
41;17;20;118;1
41;17;20;119;1
41;17;20;125;1
41;17;20;137;1
41;17;20;147;1
41;17;20;181;1
41;17;20;369;1
41;17;20;382;1
41;17;20;1248;1
41;17;50;1;7
41;17;50;2;5
41;17;50;3;3
41;17;50;4;3
41;17;50;5;5
41;17;50;8;4
41;17;50;10;2
41;17;50;11;2
41;17;50;12;2
41;17;50;13;2
41;17;50;15;1
41;17;50;17;1
41;17;50;19;3
41;17;50;21;2
41;17;50;22;1
41;17;50;24;1
41;17;50;25;1
41;17;50;26;1
41;17;50;27;1
41;17;50;30;2
41;17;50;33;2
41;17;50;35;1
41;17;50;42;1
41;17;50;45;1
41;17;50;49;1
41;17;50;53;1
41;17;50;68;1
41;17;50;72;1
41;17;50;106;1
41;17;50;118;1
41;17;50;119;1
41;17;50;137;1
41;17;50;251;1
41;17;50;334;1
41;17;50;369;1
41;17;50;382;1
41;17;50;569;1
41;17;50;812;1
41;17;50;1253;1
41;17;50;3385;1
41;18;0;1;5
41;18;0;2;4
41;18;0;4;1
41;18;0;5;1
41;18;0;6;1
41;18;0;9;1
41;18;0;11;1
41;18;0;15;2
41;18;0;16;1
41;18;0;17;1
41;18;0;21;1
41;18;0;22;2
41;18;0;28;1
41;18;0;39;1
41;18;0;50;1
41;18;0;52;1
41;18;0;148;1
41;18;0;163;1
41;18;0;241;1
41;18;0;335;1
41;18;0;422;1
41;18;20;1;8
41;18;20;2;6
41;18;20;4;2
41;18;20;5;1
41;18;20;6;2
41;18;20;8;1
41;18;20;11;2
41;18;20;14;1
41;18;20;15;3
41;18;20;16;2
41;18;20;18;1
41;18;20;19;1
41;18;20;21;2
41;18;20;22;1
41;18;20;28;1
41;18;20;31;1
41;18;20;36;1
41;18;20;39;1
41;18;20;50;1
41;18;20;54;1
41;18;20;79;1
41;18;20;132;1
41;18;20;148;1
41;18;20;157;1
41;18;20;163;1
41;18;20;204;1
41;18;20;236;1
41;18;20;438;1
41;18;20;452;1
41;18;20;1462;1
41;18;50;1;10
41;18;50;2;9
41;18;50;3;1
41;18;50;4;2
41;18;50;5;2
41;18;50;6;2
41;18;50;7;2
41;18;50;8;2
41;18;50;10;1
41;18;50;11;2
41;18;50;15;3
41;18;50;16;2
41;18;50;19;2
41;18;50;21;2
41;18;50;22;1
41;18;50;23;1
41;18;50;29;1
41;18;50;31;1
41;18;50;33;1
41;18;50;36;1
41;18;50;37;1
41;18;50;39;1
41;18;50;40;1
41;18;50;41;1
41;18;50;50;1
41;18;50;53;1
41;18;50;54;1
41;18;50;55;1
41;18;50;79;1
41;18;50;87;1
41;18;50;114;1
41;18;50;132;1
41;18;50;163;1
41;18;50;236;1
41;18;50;335;1
41;18;50;366;1
41;18;50;438;1
41;18;50;452;1
41;18;50;657;1
41;18;50;941;1
41;18;50;1366;1
41;18;50;3821;1
41;19;0;1;3
41;19;0;4;2
41;19;0;5;1
41;19;0;7;1
41;19;0;10;1
41;19;0;13;1
41;19;0;17;1
41;19;0;27;1
41;19;0;28;1
41;19;0;29;1
41;19;0;33;1
41;19;0;37;1
41;19;0;48;1
41;19;0;58;1
41;19;0;74;1
41;19;0;212;1
41;19;0;238;1
41;19;0;273;1
41;19;0;365;1
41;19;0;483;1
41;19;20;1;5
41;19;20;2;2
41;19;20;3;2
41;19;20;4;3
41;19;20;5;2
41;19;20;6;1
41;19;20;7;2
41;19;20;8;1
41;19;20;14;3
41;19;20;17;2
41;19;20;20;1
41;19;20;23;1
41;19;20;27;1
41;19;20;28;1
41;19;20;29;1
41;19;20;33;1
41;19;20;42;2
41;19;20;48;1
41;19;20;62;1
41;19;20;64;1
41;19;20;148;1
41;19;20;162;1
41;19;20;171;1
41;19;20;185;1
41;19;20;222;1
41;19;20;238;1
41;19;20;321;1
41;19;20;469;1
41;19;20;523;1
41;19;20;1605;1
41;19;50;1;9
41;19;50;2;5
41;19;50;3;2
41;19;50;4;3
41;19;50;5;4
41;19;50;7;1
41;19;50;8;2
41;19;50;10;2
41;19;50;11;1
41;19;50;14;2
41;19;50;17;1
41;19;50;20;1
41;19;50;22;1
41;19;50;23;1
41;19;50;27;1
41;19;50;28;1
41;19;50;29;1
41;19;50;33;2
41;19;50;41;1
41;19;50;42;2
41;19;50;48;2
41;19;50;51;1
41;19;50;58;1
41;19;50;62;1
41;19;50;64;2
41;19;50;121;1
41;19;50;148;1
41;19;50;185;1
41;19;50;238;1
41;19;50;321;1
41;19;50;387;1
41;19;50;402;1
41;19;50;472;1
41;19;50;523;1
41;19;50;749;1
41;19;50;1030;1
41;19;50;1597;1
41;19;50;4164;1
41;20;0;3;2
41;20;0;4;1
41;20;0;5;1
41;20;0;6;1
41;20;0;7;1
41;20;0;12;2
41;20;0;13;1
41;20;0;34;1
41;20;0;37;1
41;20;0;45;1
41;20;0;82;1
41;20;0;370;1
41;20;0;751;1
41;20;0;884;1
41;20;20;2;2
41;20;20;3;3
41;20;20;4;4
41;20;20;5;2
41;20;20;6;1
41;20;20;7;1
41;20;20;8;3
41;20;20;12;1
41;20;20;14;1
41;20;20;17;1
41;20;20;20;1
41;20;20;21;1
41;20;20;31;1
41;20;20;34;1
41;20;20;37;1
41;20;20;44;1
41;20;20;52;1
41;20;20;55;1
41;20;20;64;1
41;20;20;74;1
41;20;20;170;1
41;20;20;229;1
41;20;20;241;1
41;20;20;516;1
41;20;20;1053;1
41;20;20;2458;1
41;20;50;1;2
41;20;50;2;2
41;20;50;3;3
41;20;50;4;5
41;20;50;5;3
41;20;50;6;1
41;20;50;7;2
41;20;50;8;1
41;20;50;9;1
41;20;50;12;2
41;20;50;15;1
41;20;50;16;1
41;20;50;17;1
41;20;50;20;1
41;20;50;21;1
41;20;50;24;1
41;20;50;34;1
41;20;50;37;1
41;20;50;43;1
41;20;50;44;1
41;20;50;46;1
41;20;50;48;1
41;20;50;49;1
41;20;50;51;1
41;20;50;55;1
41;20;50;59;1
41;20;50;64;1
41;20;50;69;1
41;20;50;71;1
41;20;50;74;1
41;20;50;129;1
41;20;50;241;1
41;20;50;437;1
41;20;50;760;1
41;20;50;1053;1
41;20;50;1106;1
41;20;50;1732;1
41;20;50;5945;1
41;21;0;1;2
41;21;0;3;3
41;21;0;5;1
41;21;0;7;1
41;21;0;8;1
41;21;0;9;1
41;21;0;12;1
41;21;0;15;1
41;21;0;19;1
41;21;0;35;1
41;21;0;48;1
41;21;0;58;1
41;21;0;800;1
41;21;0;1566;1
41;21;20;1;4
41;21;20;2;3
41;21;20;3;4
41;21;20;5;2
41;21;20;7;1
41;21;20;8;2
41;21;20;9;1
41;21;20;17;1
41;21;20;19;1
41;21;20;24;1
41;21;20;27;1
41;21;20;29;1
41;21;20;34;1
41;21;20;35;1
41;21;20;57;1
41;21;20;58;1
41;21;20;63;1
41;21;20;69;1
41;21;20;80;1
41;21;20;188;1
41;21;20;2405;1
41;21;20;2714;1
41;21;50;1;10
41;21;50;2;2
41;21;50;3;7
41;21;50;5;2
41;21;50;7;2
41;21;50;8;3
41;21;50;9;1
41;21;50;10;1
41;21;50;11;1
41;21;50;12;1
41;21;50;17;1
41;21;50;19;1
41;21;50;24;1
41;21;50;27;1
41;21;50;29;1
41;21;50;35;1
41;21;50;56;1
41;21;50;58;1
41;21;50;60;1
41;21;50;63;1
41;21;50;64;1
41;21;50;69;1
41;21;50;71;1
41;21;50;75;1
41;21;50;80;1
41;21;50;83;1
41;21;50;88;1
41;21;50;135;1
41;21;50;493;1
41;21;50;1879;1
41;21;50;3609;1
41;21;50;6387;1
41;22;0;1;2
41;22;0;2;2
41;22;0;3;2
41;22;0;5;1
41;22;0;9;1
41;22;0;10;1
41;22;0;12;2
41;22;0;13;1
41;22;0;17;1
41;22;0;42;1
41;22;0;65;1
41;22;0;111;1
41;22;0;2630;1
41;22;20;1;6
41;22;20;2;5
41;22;20;3;2
41;22;20;4;1
41;22;20;5;3
41;22;20;9;2
41;22;20;10;1
41;22;20;12;1
41;22;20;21;1
41;22;20;34;1
41;22;20;35;1
41;22;20;40;1
41;22;20;42;1
41;22;20;61;1
41;22;20;74;1
41;22;20;82;1
41;22;20;85;1
41;22;20;111;1
41;22;20;253;1
41;22;20;5721;1
41;22;50;1;8
41;22;50;2;8
41;22;50;3;2
41;22;50;4;1
41;22;50;5;5
41;22;50;7;1
41;22;50;8;1
41;22;50;9;2
41;22;50;10;2
41;22;50;12;2
41;22;50;18;1
41;22;50;24;1
41;22;50;34;1
41;22;50;35;1
41;22;50;42;1
41;22;50;62;1
41;22;50;67;1
41;22;50;69;1
41;22;50;74;1
41;22;50;77;1
41;22;50;82;1
41;22;50;85;1
41;22;50;101;1
41;22;50;110;1
41;22;50;111;1
41;22;50;118;1
41;22;50;542;1
41;22;50;2099;1
41;22;50;11076;1
41;23;0;1;3
41;23;0;2;1
41;23;0;3;1
41;23;0;5;2
41;23;0;6;1
41;23;0;10;1
41;23;0;13;2
41;23;0;17;2
41;23;0;20;1
41;23;0;47;1
41;23;0;77;1
41;23;0;3051;1
41;23;20;1;8
41;23;20;2;4
41;23;20;3;2
41;23;20;5;3
41;23;20;6;1
41;23;20;7;1
41;23;20;10;3
41;23;20;13;1
41;23;20;17;1
41;23;20;25;1
41;23;20;41;1
41;23;20;47;1
41;23;20;79;1
41;23;20;97;1
41;23;20;98;1
41;23;20;359;1
41;23;20;6579;1
41;23;50;1;10
41;23;50;2;5
41;23;50;3;3
41;23;50;4;1
41;23;50;5;4
41;23;50;6;2
41;23;50;7;2
41;23;50;9;2
41;23;50;10;4
41;23;50;12;1
41;23;50;13;1
41;23;50;15;1
41;23;50;17;1
41;23;50;28;1
41;23;50;33;1
41;23;50;41;1
41;23;50;47;1
41;23;50;71;1
41;23;50;79;1
41;23;50;82;1
41;23;50;97;1
41;23;50;98;1
41;23;50;122;1
41;23;50;142;1
41;23;50;146;1
41;23;50;2349;1
41;23;50;12884;1
41;24;0;1;3
41;24;0;3;1
41;24;0;4;1
41;24;0;12;2
41;24;0;18;1
41;24;0;20;1
41;24;0;22;1
41;24;0;25;1
41;24;0;51;1
41;24;0;118;1
41;24;0;3286;1
41;24;20;1;10
41;24;20;2;4
41;24;20;3;1
41;24;20;4;2
41;24;20;6;1
41;24;20;7;1
41;24;20;11;1
41;24;20;12;2
41;24;20;18;1
41;24;20;30;1
41;24;20;51;1
41;24;20;53;1
41;24;20;86;1
41;24;20;104;1
41;24;20;142;1
41;24;20;418;1
41;24;20;7092;1
41;24;50;1;14
41;24;50;2;5
41;24;50;3;2
41;24;50;4;1
41;24;50;6;2
41;24;50;7;1
41;24;50;8;1
41;24;50;10;1
41;24;50;11;2
41;24;50;12;2
41;24;50;17;1
41;24;50;18;3
41;24;50;30;1
41;24;50;35;1
41;24;50;51;1
41;24;50;53;1
41;24;50;75;1
41;24;50;86;1
41;24;50;90;1
41;24;50;104;1
41;24;50;142;1
41;24;50;166;1
41;24;50;184;1
41;24;50;2519;1
41;24;50;13975;1
41;25;0;1;4
41;25;0;7;1
41;25;0;12;1
41;25;0;14;1
41;25;0;24;1
41;25;0;30;1
41;25;0;33;1
41;25;0;157;1
41;25;0;3587;1
41;25;20;1;10
41;25;20;2;3
41;25;20;3;4
41;25;20;7;1
41;25;20;9;1
41;25;20;12;3
41;25;20;14;2
41;25;20;34;1
41;25;20;65;1
41;25;20;107;1
41;25;20;119;1
41;25;20;185;1
41;25;20;438;1
41;25;20;7756;1
41;25;50;1;13
41;25;50;2;4
41;25;50;3;7
41;25;50;6;2
41;25;50;7;2
