species,NSCA_DBH1,NSCA_DBH2,NSCA_DBH3,NSCA_DBH4,NSCA_DBH5
Dracaena.mannii,1.301227651604671e-5,1.844111160769337e-5,8.442074193827172e-5,3.271602797873831e-6,1.0705697450659482e-5
Elaeis.guineensis,0.00227633299568104,0.005324305102522439,0.002948794361541005,2.572878837088362e-4,0.0025008262086231824
Ficus.NA,3.7856245928975614e-5,2.278242146115907e-4,0.0018164361833129493,2.2114022227951405e-5,3.843458480888761e-4
Fillaeopsis.discophora,0.0014410996891274412,0.0042080524520385874,0.022085329058856653,0.008376092428832147,0.03941095591928473
Garcinia.punctata,1.7023681963167347e-5,0.09276048390498598,0.32943483313649485,5.876787759149307e-5,0.07205764642023108
Symphonia.globulifera,0.008944366805492647,0.05036831190668111,0.2621624393527827,0.003451516640298992,0.006447010692205323
Alstonia.congensis,9.734889453501939e-4,0.00630104556743398,0.04523799375458415,1.7575471429750808e-4,0.006520889520836645
Bikinia.evrardii,0.0028614643662439833,0.02008482496345975,0.1186979476425687,3.0636621114056724e-4,0.003043570613756455
Cola.gigantea,1.8121629892409074e-4,0.0016849486049126928,9.681072809514829e-5,2.6640141480277254e-6,0.0051563763233193356
Diospyros.NA,4.296897316270818e-8,2.776251138840147e-7,2.452824955227107e-7,1.2924886660744664e-9,2.8213348340498825e-6
Eriocoelum.microspermum,4.0036851677732e-6,4.4651810142508363e-4,0.009399136507792333,0.07686885217247386,4.971498938652781e-4
Erythrophleum.suaveolens,0.007383583199106982,0.002781591754082085,0.011122117940656226,7.341901058429224e-4,0.2913883375596461
Gilbertiodendron.dewevrei,95.19503050742651,0.13854756407139643,0.759120229672822,0.08828746592587985,1.0536294597988212
Hallea.stipulosa,0.0032971196776389344,0.008855059951005018,0.002539140821390104,6.893656986570785e-5,0.09598681427285682
Irvingia.gabonensis,6.420534145382215e-4,0.009593804062915589,0.007658449006254256,0.013942580129584228,0.0034329359351575823
Microdesmis.puberula,2.897146687464934e-6,1.3943690075023883e-5,2.587092583242936e-7,1.7007690179690083e-6,0.0014064207244488844
Myrianthus.arboreus,0.001343716375896745,7.421301827824322e-4,8.900066877506478e-5,5.9433849273384906e-5,0.018860960222651605
Parinari.excelsa,0.0010092375210577393,0.0034251740458396407,0.006754160919568626,0.0032994347381988466,0.012387767347496442
Rinorea.brachypetala,3.9693346608169254e-8,1.9376639285261673e-7,7.186306608419222e-7,1.981706074920845e-10,2.8735370693257516e-7
Entandrophragma.angolense,0.012269998430820224,0.05429399684163613,0.4436827604060334,0.00815475386504741,0.004800289705419548
Baillonella.toxisperma,0.0016578872945610947,0.0064431961107532165,0.05182257450515088,9.987314388665941e-5,0.0023280800411470243
Ganophyllum.giganteum,0.0015238191449825182,0.007446919060806841,0.036876389528656114,1.850060397474726e-4,0.02395141225299666
Rauvolfia.vomitoria,2.5800609263490563e-4,8.171480052956797e-4,4.797728713985572e-4,1.0797585356214624e-5,0.0022092671256168867
Piptostigma.fasciculatum,1.3162389354540385e-5,2.9140737270417945e-7,2.8183222510595306e-4,1.574696248218535e-6,1.5356167390507332e-4
Afrostyrax.lepidophyllus,3.6269785210215006e-4,0.002713356931635734,0.009028106114445912,4.1945562025585824e-06,0.0014110359069826066
Coelocaryon.preussii,0.0011126772962987887,0.004390796384309791,0.06939488774054926,0.004228804789435957,0.05164826812474874
Cola.ballayi,3.3835825197251254e-7,2.4146919384817078e-6,1.789499661071586e-5,6.256106529405269e-8,2.8587198927176622e-6
Albizia.gummifera,0.013640087224407954,0.026010943034241136,0.05190548799142241,0.0024530602098430452,0.3262679536098312
Allophylus.africanus,6.695375163130213e-6,8.300745547866904e-7,4.3759382821971543e-05,3.166487157770194e-8,3.177812183519461e-4
Alstonia.boonei,0.0026735430311936085,0.008448699559823856,0.012650234752983032,5.062145537469674e-5,0.08804130361471384
Amphimas.pterocarpoides,6.273506010664385e-5,6.46918034207968e-5,9.300784784581765e-5,1.744453109226342e-5,0.010193509941637988
