genus,NSCA_Genus1,NSCA_Genus2,NSCA_Genus3,NSCA_Genus4,NSCA_Genus5
Sclerocroton,0.3743489537380564,-0.16965276866279355,0.19429731566049044,-0.9485911780093326,0.8845143601004903
Tetrapleura,-0.37352191482969305,-0.00573573706942941,-0.5425675285233158,-0.09630963891537146,0.015089684374485874
Uvaria,0.16181953739762486,-0.08386086233341183,0.06514222568102386,-0.3245154189338746,-0.3140539838279315
Vitex,-0.024400707908660797,-0.08294008325277004,-0.28808314624098524,-0.28681010452572653,0.2224280826892853
Zanthoxylum,-0.06186218166529073,-0.03219942821407014,0.19834106071236512,-0.019042383687722597,0.09334588022871423
Dracaena,-0.17185310856768138,-0.012834547979257448,-0.32199547144499674,-0.2302687144267937,0.3931489514571237
Elaeis,-0.051177699238735004,0.054833343776571467,0.08858702173292385,-0.4213958974046557,0.5110200431223386
Ficus,-0.7328634906136627,0.019524873054078993,-0.2263386714524675,-0.13019538341362316,0.2181662384035568
Fillaeopsis,0.0310726295537916,-0.023974988595154102,0.0020122744934982575,0.05886656392132023,0.006322127186463878
Symphonia,0.7049803942819693,-0.2131642039411642,0.16125575686476623,-1.8727711296330716,-1.334490658229306
Alstonia,-0.2653270996979543,0.02111595909549329,-0.10520950966526507,-0.045354842618046565,0.08316676271169514
Bikinia,0.07738947427301988,-0.01580663582865385,0.017523809725522265,-0.07213633297124891,-0.12509759401285214
Eriocoelum,0.5994914170528985,-0.32967171845172766,-0.03723355888773801,1.1583542199844796,0.07658594990512792
Erythrophleum,0.13126246819827259,-0.0766564228493248,0.03566532466333617,0.09933562163258829,-0.06159362101754439
Gilbertiodendron,1.3792264837845447,-0.4554070827947755,-0.19870396581372265,1.4352881369678603,-0.7257702813843167
Hallea,0.2718822850577937,0.24037996460740993,-0.0661037576213171,-0.3319883852579093,-0.41434334608473306
Irvingia,0.30913302691015015,-0.1940039599270987,-0.015028837219045337,0.4760399167410148,0.44935488423394643
Microdesmis,1.0242137082307574,-0.7039599938152049,0.29196376991653045,-1.0367042826606698,-1.9328512167299514
Myrianthus,-0.0678395643274404,-0.09670938414021019,0.2054966230121166,-0.2579897722042704,0.3440616816089692
Parinari,0.07062962714839852,-0.030189448976655747,0.00680627034499804,0.07475968969792783,0.008142061332592095
Rinorea,0.23856729936849919,0.25013398759272115,0.025381094409596044,-0.03897690453724801,0.08837749171975418
Baillonella,0.005135311007967726,-0.0024625063231839797,0.0023829541039658885,-0.012059055242386867,-0.011719586713316618
Ganophyllum,0.06579732810298015,-0.04661920532329846,0.02322979604003368,-0.08894578722736014,-0.12299711567532415
Rauvolfia,-0.11494534137767816,-0.09486547104480303,0.13462629715702107,-0.18383351937955114,0.4177461312837428
Piptostigma,0.024521828105566128,-0.0011213493859838677,0.01742698496540824,-0.06326869979001187,-0.025187763735161635
Afrostyrax,0.39388760214141144,-0.40095237811870094,-0.007371530213920325,0.5892005742911794,-0.28004553469367477
Coelocaryon,0.19967764302201754,0.8615010438881932,-1.0822603116626295,0.554008753531631,-0.002330789586654468
Albizia,-0.514025589250451,-0.1684736569260892,-0.3550472398793306,-0.09399936291932541,0.8730901504608848
Allophylus,0.006222526705446474,-0.006008237551733987,-0.018568149467769978,-0.0660627441893198,0.20443520857690503
Amphimas,-0.013457765811749598,-0.030014564622828435,-0.021133393600153996,0.0054745633891493525,0.0399204030059835
Antiaris,-0.05901842087153413,-0.09562320939219413,-0.1588289547391983,-0.25049214325619734,0.634519203919003
Baikiaea,-0.07483118233542908,0.07578097066651723,-0.24991453182339043,-0.023385889748315996,-0.044734123050477345
Beilschmiedia,0.08325725778752407,-0.05109702940107364,-0.051494677388160874,0.27075988423919756,0.05857532872841
Bellucia,-0.4019462078143351,0.008386365800458003,0.2277068907249616,0.02036183325238142,-0.009599223566123825
Bosqueiopsis,0.06710497511388498,-0.030550907927278628,0.016782729203545253,-0.3409224917295243,0.6416636755420865
Bridelia,0.038441271783708174,-0.03507532548111519,-0.034758158426495274,0.005739230777085038,0.16725429427429056
Campylostemon,-0.028855398660405904,3.432675715728619e-4,-0.03698442385681558,-0.0015983487464504178,0.002274221371649691
Carapa,0.16012125957979537,0.6603027594018968,-0.16216299796063552,0.2005407977116659,0.2579223471296401
Celtis,0.17651394300179477,-0.33429151661556405,0.17210555090900387,-0.030431560708645826,-0.14738490275198227
Chionanthus,-0.028855398660405904,3.432675715728619e-4,-0.03698442385681558,-0.0015983487464504178,0.002274221371649691
Croton,-0.08874266129938849,-0.05924903265765552,-0.23369613876935882,0.04562746376156374,0.10517222721878752
Dichostemma,1.0531139956159639,-1.2511190891062345,-2.011340427517293,10.250319228383436,4.697476753362698
Greenwayodendron,1.5011492713331456,-1.7467660558478175,-0.22507621406276918,4.864804770526612,1.1250632723756102
Grewia,0.6441634021472797,-0.14002525670842972,-0.050409648329818625,0.3678628040024728,0.8941268353126213
Guarea,0.14811782472674614,-0.19599692468186197,-0.059364729027313046,0.12933361935003082,0.26034141718608406
Hannoa,-0.05146332664071018,-0.028346250229072,0.041046986078641545,5.887232803390811e-4,0.02362360026371545
Loeseneriella,-0.028855398660405904,3.432675715728619e-4,-0.03698442385681558,-0.0015983487464504178,0.002274221371649691
Maesobotrya,0.013970284195437433,-0.2179717147403069,-0.2402632406343232,0.7106931662031668,0.06232559606165591
Maesopsis,-4.245729459697668,0.09539424251181002,-4.499622133111927,-0.4259697927763657,0.287993693500999
Morinda,-0.5244981642201721,-0.1469735748735404,-0.06949580559798942,-0.08591497091356984,0.5893778562980899
Petersianthus,-0.8345254181902056,-0.5311593927108811,1.2749556975303282,-0.711858670356832,-0.5787477655033784
Pseudospondias,-0.2751596966296728,0.029635016555327357,-0.35524576891365567,0.1872062481370369,0.05688677014581556
Pterocarpus,-0.09965617094761314,-0.12674967608170598,-0.06375547360100084,0.17584734747972808,0.33910121667869225
Radlkofera,-0.09319144849210174,-0.022333417561581668,-0.09095385659436109,-0.013349617454525767,0.04649590420161105
Scottellia,0.18712498075689585,-0.2430107620855983,-0.03576730219956207,0.6717993143782468,0.1238634819645853
Sterculia,-0.10203994259691325,-0.005771115758674552,-0.1039068158591697,0.036731586700068555,0.03397098636233541
Tabernaemontana,-0.19983301435422748,-0.13970281683793656,-0.27557793647970225,-0.017869194330449915,0.23803138714485794
Tessmannia,0.056435918576920686,-0.09710315723054787,-0.027534442017896458,0.07838660460815836,-0.1042780333770205
Tetrorchidium,-8.976993899078558,0.2338763392487001,-7.442625933344326,-0.5923753074823968,0.4992541812735095
Tiliacora,-0.028855398660405904,3.432675715728619e-4,-0.03698442385681558,-0.0015983487464504178,0.002274221371649691
Treculia,-0.3177389722148708,0.0045116897249130195,-0.26752703025851987,-0.03469320145914205,0.24945122995495422
Trichilia,1.4358458553046984,0.3744806312856726,0.4391291092478572,-3.3845276762395113,2.568277420188054
Turraeanthus,-0.1707560782799042,-0.0992780135006928,-0.06431862201311844,-0.11658144084346721,-0.15838485403207034
Vernonia,-8.61664244945263,0.21676540606806102,4.731522575750851,0.44500838892982436,-0.15373948017700254
Artabotrys,-0.02711030999099832,-0.0038723342841140086,-0.05416050612474656,-5.288489652663861e-4,0.009456163603735867
Casearia,-0.03302506933432601,-0.010388893905073837,-0.05925831636249653,0.012643339318948212,0.017888637297301654
Discoglypremna,0.03811049800712816,-0.061675331474302604,-0.05398703832872897,-0.018768512017746715,0.21915280413122926
Harungana,-0.3033291921812949,-0.0013087972261871324,-0.39147683210326845,-0.11977946166555109,0.08807279018384843
Lannea,-0.1455934346479635,-0.0067445901002065834,-0.08344679417205389,-0.06976087950037818,0.1594225305481126
Mammea,-0.0610054921695237,-0.0955810038304323,-0.014583098654982472,0.07607005132686342,-0.3150067878272504
Nesogordonia,-0.07483323024360632,-0.0084163006940977,-0.07278825852607987,-0.009930323058249537,0.04768178930424624
Pterygota,-0.041442683057549494,0.1517677265445999,-0.5465863068178264,-0.246017134169136,0.3966457599952005
Trilepisium,-0.5847985306784089,-0.04731731570097926,0.22318961688094413,-0.39431852762097636,0.5856963260011643
Aoranthe,0.029455627141423683,-0.039202988188998505,-0.008632418677513742,0.06888470039850163,0.048508688927167705
Autranella,-0.010529495430755492,-0.003064533387230658,-0.0042778319361416114,-0.0056547705542425684,-0.006870036532481115
Blighia,0.17155207088830993,-0.032900312413771116,0.045440874324012184,-0.020735921826506624,0.3775573250569679
Ceiba,-0.03409450139557552,8.76569143703282e-4,-0.011022172601189035,-0.005090582341826979,0.01701174876910333
Cuviera,-0.011949522175555009,-4.465622868695693e-4,-0.007956653636098019,0.006445403096515156,0.006529968886114526
Erythrina,-0.014187967928806382,-0.0023642649709086226,-0.005784430697412016,-0.004263584483687727,0.01630593788637707
Phyllocosmus,-0.02305051309324518,0.018632969350268477,-0.02205996598525415,0.01322367070352866,0.005717441427764839
Trema,-0.1578856868563001,0.002097609365196896,0.12980837414146926,0.009545439744069883,7.615576875239545e-4
Tricalysia,-0.1284552168616234,0.02233127836437206,-0.26462253887417936,-0.0626539152050805,-0.055434926577511395
Trichoscypha,0.09343073384955623,-0.16053139461321328,-0.04434150496338114,0.5476626493504544,0.09683049152306687
Allanblackia,0.0019312099706992247,-0.09541428784016599,-0.12460420918573507,-0.46113402947482884,0.21963998481607577
Antrocaryon,0.005679806633172095,-0.021281146382924936,0.010340620426790546,-0.019092443771382177,0.032738257763334694
Combretum,-0.023682391562818938,-0.030859130296756358,0.03671772169530904,0.007150025090624342,-0.07053649025580755
Funtumia,0.13881428371382928,-0.3178043614649819,0.07848061198017704,-0.04135214339339643,0.9831240631883774
Hymenocardia,1.9052578687944883,0.5731094377575214,1.8550211284030103,-8.403215895166994,18.93676373877607
Memecylon,-0.01762187583151333,-0.0026946844544904207,-0.004200369411664939,0.0059303927138117975,0.009317456092829763
Nauclea,-0.01447611071725372,0.06119359337673345,-0.027888407862432435,0.07108609606701695,0.046530389111736424
Pavetta,-0.021572957671260957,-6.346885116123071e-4,-0.005897581892130114,0.0022100153680030222,0.005949510127994802
Prioria,0.1842241557687852,-0.16862936870228082,0.0981007335295781,0.044543069204407024,-0.20824531054269838
Aphanocalyx,0.059235367109329404,-0.022594134888350176,-0.010293517654704187,-0.09052475782275317,-0.13935427083631383
Cavacoa,0.6098210472459901,-0.4839469966826635,0.002856329493957567,0.5607076061715125,-0.44737463084875284
Cleistanthus,1.5451682900074648,-0.8529475415511715,-0.3000101837943564,5.044330771380977,1.5974740733529567
Cynometra,0.34883698090073356,-0.20113697583376625,-0.07046173459867029,0.39603897337534955,-0.3467584979344389
Gilletiodendron,0.31849963703317485,-0.2508249254293349,0.059958811239223746,0.4581935775088716,0.01335755056818322
Inconnu,0.2180271323818879,-0.18226358811492316,0.045568415685092595,0.042294101808721056,-0.24785179605335364
Isolona,0.5103872545299939,-0.4393712587840098,-7.493819972326111e-4,0.37012992241462267,-0.4789700517914107
Monopetalanthus,0.0463758516850152,-0.020407325225724162,-0.04106765414375638,0.10621021409642986,0.044179431780336065
Parkia,0.09632503930155824,-0.05516068821421684,-0.0031200108305955575,0.20167822554525233,0.0444423967838173
Quassia,0.0569653353832764,-0.1859801791533768,0.12736798540733318,0.4196480801530036,-0.05203133817890834
Synsepalum,0.2562874203479012,-0.43463438965422485,0.167319711846528,0.7554977355909376,-0.15880053736257696
sp.2,0.028133128106037346,-0.018280558141132632,-0.0015181851469926685,0.02564699611521921,-0.012907070881754861
Balanites,0.07069598031051388,-0.04268473619497261,0.01320531774369043,0.05570475357349128,0.05916793515070508
Chytranthus,0.04443505544384421,-0.040561724695830574,0.00452510969563889,-0.043535705634382235,0.11778993553877526
Craterispermum,0.12887516386033013,-0.05834652355521345,0.06365827874480731,-0.28890126571494507,0.6409090694539775
Gomphia,0.0024916856785129056,-0.002677592254291312,-7.032212328222093e-5,0.003172508930761491,-0.002463690458620367
Monodora,0.11343548577014398,-0.08493657355849142,-5.598722582723361e-5,0.34054016801223963,0.0856177227723882
Panda,0.36854341505311716,-0.3658597436231924,0.2487480212686484,-0.18305499013320117,-0.7432437250665479
Vepris,0.0024916856785129056,-0.002677592254291312,-7.032212328222093e-5,0.003172508930761491,-0.002463690458620367
Angylocalyx,0.06066350319952334,0.04213455546166924,-0.02021660394913233,0.14579206360755242,-0.006952854907456634
Anthonotha,0.3795058992552725,-0.36829497213092366,-0.04334602197083658,0.6854805790486908,0.38388897712353404
Fernandoa,0.018209530718902522,-0.03531472398558347,0.0667925800572604,-0.014063546816797955,0.036739513669576555
Grossera,0.30323859046278595,-0.22858267873878155,0.07685890076806608,-0.23652789007832065,-0.5661299401321157
Leplaea,0.19380795742806503,-0.14920753941076875,0.07217723480329473,-0.15111937382942933,-0.3560805753063481
Pericopsis,0.033015600722781244,-0.024528968266384274,0.013574195529832942,-0.02484219448115206,-0.05711886813914554
Pleiocarpa,0.1119181724960488,-0.08179632689754911,0.01839405632366758,0.04902163193691041,-0.027504135497000093
Tridesmostemon,0.15270763904012985,-0.14892890048200802,0.1209948263428049,-0.17223621009553525,-0.33675572764412504
indet,0.018219995804599137,-0.013428593460184742,0.007329283461907965,-0.01552514507505368,-0.032096290169441925
Margaritaria,-0.17801150957813208,-0.11742550816896252,0.268942921220492,0.05759356154242291,0.30259578115664676
Spathodea,-0.03916004669078382,-0.004014201219600565,0.0366830518434037,0.02105913155983522,0.009408967427540212
Pausinystalia,0.0630414190419164,0.009009559618033312,0.1415489618802473,-0.4057693785662472,0.932261148528393
Paramacrolobium,-0.07114160682628161,-0.006851645420536831,0.0770363139831383,-0.03666757038385611,0.0850744534817635
Persea,-0.2864160661766144,0.004291672837477538,0.191302529577348,0.014686306341963341,-0.01502340345197163
Alafia,0.0031941234272731887,-0.0014129160009876986,4.8069962478294095e-4,-0.002529245006005835,0.008079276464019423
Antidesma,0.0063882468545463774,-0.002825832001975397,9.613992495658819e-4,-0.00505849001201167,0.016158552928038847
Baphia,0.278587135577958,-0.2130824181330127,-0.01943831676623908,0.4603775395408667,0.28818018106504006
Bersama,0.01924219275244989,-0.010826361634089173,0.0036043795934823904,0.009831283145224703,0.02258083543091952
Desplatsia,0.47726422036517674,-0.18794933700291966,0.20081403225603822,-0.036509544605811656,0.706687211114544
Gigasiphon,0.010461199677387109,-0.005472558875648024,8.260267534504275e-4,-0.0025986032822051743,0.02004138644665392
Oxyanthus,0.04792012982684522,-0.02543292183603316,0.007023414570365993,-0.008511063742798593,0.09059565835081335
Psychotria1,0.029575429927527427,-0.01717458891549348,0.001491772093686069,0.014453164699384721,0.0524798390044918
Tarenna,0.05612282702224179,-0.06354169251481266,-0.01570474874995338,0.1335396138316361,0.053545130569848935
Thomandersia,0.060702407274153145,-0.05959356080071703,0.04685800452169714,0.19995399112751275,0.12906462506581765
Afzelia,0.21996132259368667,-0.06926883497167871,0.030850876744292554,0.36049847871777035,0.05444299380817942
Bandeiraea,0.007362253658991783,-0.004802130015096881,9.357176114293956e-5,0.004011202267988966,0.008673395171666464
Entadopsis,0.004072952822840725,-0.0026467268736726254,-1.3537249611545355e-4,0.002459886729806491,0.0038828335186150854
Leptoderris,0.012851742333684404,-0.006950941057473124,-0.08603143695703255,0.031681337333631474,0.09860344433512011
Neuropeltis,0.004072952822840725,-0.0026467268736726254,-1.3537249611545355e-4,0.002459886729806491,0.0038828335186150854
Newtonia,0.03608824077785517,-0.00469974388878389,0.006958062613827997,0.03970281428869219,-0.007920483628843369
Phyllanthus,0.06393433925452228,-0.03697613068046136,0.009125058359813986,0.05188883598520632,0.07775697361483305
Placodiscus,0.0140206082969043,-0.01093560564926717,7.073032086046524e-4,0.021056307554925158,0.009213973841907926
Pseudomussaenda,0.017052498681970566,-0.011990933619968768,-3.757946159376344e-4,0.03193544362549912,0.02247843268539101
Zanha,0.007362253658991783,-0.004802130015096881,9.357176114293956e-5,0.004011202267988966,0.008673395171666464
Leptaulus,0.015922560789875105,-0.0126937343767523,0.0016857601091972302,0.02279984289720425,0.015306961844697584
Psychotria,0.00502239639285401,-0.0048693786086289,0.0029403547613183,9.410368945462093e-4,-1.6431243559278722e-4
Acacia,0.008338532617670792,-0.005468096990374085,7.007792855674682e-4,0.012915317669705183,0.009823922797317001
Syzygium,0.01784899719155545,-0.03757912730695313,-0.13861658519519168,0.1346275173562521,-0.0074046614793305664
Paropsia,0.15815395962379125,-0.056444495577497505,0.05248180830761798,-0.49422576698079496,-0.35544930089123705
Diogoa,1.217932926613131,-1.3506742205270579,-0.037444476767715534,3.893686560559342,1.0227352813042128
Anthocleista,0.033100970301713474,0.4842272213710489,-0.06196664517670255,0.02850151837140775,-0.03041317424805703
Corynanthe,0.5314259011005614,-0.62922453308576,-0.026447907864671494,1.7847133011952112,0.12714184153201946
Coula,1.3406833048608635,-1.5251285913598482,-0.020446229082689605,4.639075663308818,0.48259617341260125
Cyrtogonone,0.09864076609741036,-0.11722834953745329,-0.03202527815905472,0.22481939819406685,0.11768508765207088
Guibourtia,0.8274175104143854,-0.5525803295989311,-0.1306185060843451,3.074569551120384,0.741788557914882
Klaineanthus,0.5388374776688708,-0.5970976428695526,0.02346407646071334,1.7264567413854013,0.10696992624528742
Lychnodiscus,0.15583816511857937,-0.10746744175091415,0.027509732306094686,0.17673728592095125,0.14854723394431543
Meiocarpidium,1.9821971043412892,-2.3218760105710303,-0.0071269337295720575,6.784952574576521,0.3134199763564394
Octolobus,0.00580094378157552,-0.006454809587626163,7.992952454632398e-4,0.01953258055625378,0.0028671421645233694
Pinacopodium,0.046574221838948646,-0.05446285940668454,-0.0012360264713755895,0.1604225023455978,0.030261863003301297
Stemonocoleus,0.00580094378157552,-0.006454809587626163,7.992952454632398e-4,0.01953258055625378,0.0028671421645233694
Uvariastrum,0.07727194899337228,-0.09029033771724253,-0.011748626213757971,0.2264810253063285,0.0462622685575442
Berlinia,0.05513871617391785,0.22290676979788318,-0.8117721190622893,0.2026645298119042,-0.13719815852934739
Duboscia,0.004992058993251256,-0.007765898490745282,1.7263509760566387e-4,0.009408654635744949,-0.0027336296879486963
Hypodaphnis,0.0032589634365483046,-0.005051923023540637,-0.0025387754064542453,0.010018933279381206,0.0022212444006954714
Neochevalierodendron,0.21491731871986128,-0.2531375186570288,-0.023182755635529503,0.7098835725672573,0.07604377395224395
Plagiocladus,0.0032589634365483046,-0.005051923023540637,-0.0025387754064542453,0.010018933279381206,0.0022212444006954714
Scytopetalum,0.37375794903905935,-0.3960203246363563,0.020422289961816997,1.216981466682546,0.10338768054817497
Shirakiopsis,0.023960403517027537,-0.02593766203856005,-0.010770027134202952,-0.05462368123576237,0.11760178717954947
Augouardia,0.744810606528935,-0.8381607281905629,-0.06354330567389768,2.9336551308864833,0.5654114747101192
Centroplacus,0.20140112366859156,-0.22762802087501277,0.0011905149220263456,0.7128631393857741,0.06220293128368571
Desbordesia,0.21415367156933762,-0.1949807657424257,0.013820801739431537,0.6328908711157906,0.17850297299330797
Erismadelphus,0.041304840916100156,-0.048141063644753485,-0.0014497429619600983,0.1455542913107442,0.008900857950514802
Pauridiantha,0.05726849097590493,-0.038086232559803444,2.2745301485602902e-4,0.050979802285601,0.078402113283628
Pentadesma,0.0869329057444107,-0.008786348034518133,0.02054182914960817,0.07144142862209159,-0.02770639946988833
Warneckea,0.037718147389238475,-0.037023925245275355,0.0014150200221727507,0.12208664774539113,-0.0062491328456677694
Anisophyllea,0.10976006388170134,-0.12202561670242044,0.0017583720705273008,0.36966527158962,0.030008669579961164
Duguetia,0.10157049011051418,-0.05952491408557112,0.002603586221570822,0.31894942726930353,-0.007635712302843752
Lophira,0.26133439656902335,-0.17938681531857253,-0.04584574096086254,1.1194064404412891,0.3149984560540662
Scyphocephalium,0.012634604634004868,-0.013397832029467286,0.0016345561008500012,0.03830098449493503,5.142036585600542e-4
Sindoropsis,0.012469675063207418,-0.012596698582409997,0.002208592698471687,0.03484062407983033,2.074359450874483e-4
Spathandra,0.012469675063207418,-0.012596698582409997,0.002208592698471687,0.03484062407983033,2.074359450874483e-4
Calpocalyx,0.27689961365856325,-0.28047954908016176,0.011806960617769452,0.8650527935809308,0.30229028848953077
Hexalobus,0.10222621563027479,-0.053439901321562,0.003356458303603193,0.040206488492993755,0.12513607955541786
Dactyladenia,0.01191433487324314,-0.012085437250901122,0.0013820598040494344,0.03573342860572904,0.003203381322828124
Anopyxis,0.030828274306056985,-0.021695436082569304,-1.87851024662149e-4,0.0430207017088587,-0.006685034388973863
Eugenia,0.014393547265878836,-0.020454933636253954,-0.0066723395684130295,0.0557340789551667,-0.003865179161809653
Homalium,0.08081559270356205,-0.03903178082081745,0.018778895637715967,0.140885775541061,0.11834696171329177
Magnistipula,0.004797849088626275,-0.0068183112120846516,-0.0022241131894710085,0.018578026318388882,-0.00128839305393655
Aulacocalyx,0.03526855289062427,-0.050975236073137,-0.006941456020877018,0.15297955494546392,0.006919547767238797
Crudia,0.005878092148437372,-0.008495872678856164,-0.0011569093368128359,0.025496592490910658,0.0011532579612064666
Sacoglottis,0.024042066992703146,-0.02717844753629477,0.0018398726754533178,0.07993428133888107,0.003959088617836803
Pentabrachion,0.12714782390986043,-0.13077802400207028,0.02097747408586308,0.38106382193579286,0.019640814596412353
Rothmannia,0.04199274263195642,0.08435407366844093,-0.04271750507638386,0.030176321660242686,-0.008707098031888278
Pleioceras,0.005874702651222847,-0.005642151901921916,9.7804820083556e-4,0.016136534095312172,0.0014483068046777594
Psydrax,-0.007592254973225211,-0.007450184882819601,-0.020906433625425803,0.002735958481472106,-0.00934390549013537
Mareya,0.004811525626711596,-0.004594007272202266,3.854390463938464e-4,0.01402178395718948,0.0057990766535086355
Tapura,0.014434576880134796,-0.013782021816606796,0.0011563171391815387,0.042065351871568485,0.017397229960525906
Coffea,-2.174861627208899e-4,-0.002383323724752327,-0.0010487900620051774,-0.0022808963547513404,0.022935916773210878
Erythroxylum,0.0060012995936109545,-0.007576628705491797,-0.003679263247915864,0.009911292749841899,0.009175122352243674
Leptactina,0.048010396748887636,-0.06061302964393438,-0.02943410598332691,0.07929034199873519,0.0734009788179494
Glyphaea,0.02412119761559485,-0.015251220674170457,0.007419190925685395,0.003519927181794901,-2.67909140332284e-4
Anthostema,0.18536078506846426,-0.023729110768644462,0.08721061889737715,0.08801433218959989,-0.2155272841816531
