species,NSCA1,NSCA2,NSCA3,NSCA4,NSCA5
Millettia.drastica,0.17320612179019101,-0.25882011159392104,0.7389657889817738,-0.10611445371006205,-0.07143925991643654
Millettia.eetveldeana,0.1978658959139342,-0.22610984895409156,0.8899138410583726,-0.18046670443706048,-0.22619492866183216
Oncoba.dentata,0.1351640708305955,-0.1956774340582434,0.8813756822111629,-0.07927231280080103,0.11510091734503296
Oxyanthus.speciosus,0.026835302825389526,-0.043240867507728306,0.20010938120553262,-0.0226121398124061,0.00996704086675265
Oxyanthus.unilocularis,0.002061845808473798,-0.0031993245835996347,0.01390999336688657,-0.002588669467300413,-0.002469372833739335
Pausinystalia.macroceras,0.007078141408554267,-0.02240354472841872,0.07631432926551522,-0.02080568345572261,0.0029317393175204843
Psychotria1.sp1,0.022203200049396268,-0.033502186438350616,0.14683572883955412,-0.010459101750367456,0.025398234559948784
Tarenna.sp,0.006185537425421408,-0.009597973750798898,0.04172998010065976,-0.007766008401901244,-0.007408118501218016
Thomandersia.hensii,0.03816513132814496,-0.05414040066702672,0.3769448713883165,-0.008379341084538494,0.1504025092753983
Zanthoxylum.rubescens,0.012083519882463964,-0.019026970667829244,0.0873976500912021,-0.0013245190609531526,0.029976828400327515
Afzelia.sp,0.015171652802680716,-0.009244632675118705,0.05942509989455433,-0.003767762748375525,0.02676236291318719
Amphimas.ferrugineus,-0.022055914448297263,-0.014624729003813045,0.06537548399859537,-0.04977325485415383,-0.013628644672459615
Bandeiraea.speciosa,0.006125301958156916,-0.008373784210546934,0.036847981474622364,-0.0033154135880757245,0.005404244458018453
Chrysophyllum.boukokoense,0.020061218869767593,-0.020716856312270635,0.07810268302733525,-0.007273530977817677,0.01605865749250116
Cola.altissima,0.003934142741510893,-0.004877242019722466,0.01770809864769228,-0.0013685742875130561,0.002829524660839298
Cola.congolana,0.009985806284742646,-0.011202218852352326,0.04701245702297273,-0.00623425012552068,0.0017081167452147204
Drypetes.spinosodentata,0.06565701442625682,-0.06998096280697833,0.1440644246845541,-0.01093675432908851,0.06413509784785085
Entadopsis.mannii,0.003934142741510893,-0.004877242019722466,0.01770809864769228,-0.0013685742875130561,0.002829524660839298
Guarea.laurentii,0.08618771523055051,-0.16014285800753192,0.9131282985888001,-0.006037494384002631,0.48982021693361266
Leptoderris.congolensis,0.04872805180216314,0.004720343109011323,0.06822121623657433,-0.017210857744404028,-0.02806053540699555
Neuropeltis.acuminata,0.003934142741510893,-0.004877242019722466,0.01770809864769228,-0.0013685742875130561,0.002829524660839298
Newtonia.buchananii,0.003934142741510893,-0.004877242019722466,0.01770809864769228,-0.0013685742875130561,0.002829524660839298
Pavetta.molundensis,0.003934142741510893,-0.004877242019722466,0.01770809864769228,-0.0013685742875130561,0.002829524660839298
Phyllanthus.pynaertii,0.03777647426381826,-0.04421725015099545,0.16974833958694702,-0.04909857019465774,-0.04385307606328921
Placodiscus.sp,0.007868285483021787,-0.009754484039444932,0.03541619729538456,-0.0027371485750261122,0.005659049321678596
Pseudomussaenda.stenocarpa,0.01306543974022981,-0.021302848116483187,0.10137743576262717,0.0025805127532774154,0.047254539520680615
Zanha.golungensis,0.006125301958156916,-0.008373784210546934,0.036847981474622364,-0.0033154135880757245,0.005404244458018453
Beilschmiedia.congolana,0.00523492488288566,-0.008971744223078037,0.04702966186524172,-6.304769536325097e-4,0.017383058083792934
