species,CA1,CA2,CA3,CA4,CA5
Strombosia grandifolia,0.002567811003100877,0.01767213976363808,-0.14686108322147828,-0.2031234369743663,0.34923454741205434
Trichilia sp.,0.5073542733682632,0.4433231437191743,-0.3650639014169862,-0.2551571571095531,0.20466367074442493
Vepris louisii,0.3468531841786963,0.4519443913450449,-0.5120784198438794,-0.43166561445959184,1.4261487797670762
Albizia adianthifolia,0.698284733121193,-0.18790414531210015,0.19853885762868376,-0.5441874031835499,-0.1290900197466711
Angylocalyx pynaertii,0.34865457245407455,0.2781258505712095,-0.3147296766618325,-0.2090064447262968,-0.019434354324656435
Anthonotha macrophylla,-0.8904989104904945,-0.9873092865085046,0.2490152113747031,-0.00914208624964375,-0.419649421380165
Chrysophyllum boukoko�nse,0.24670351999055556,0.32338191190040905,-0.23485973692155182,-0.2794533163268815,0.7600195042579446
Cleistanthus caudatus,0.24670351999055556,0.32338191190040905,-0.23485973692155182,-0.2794533163268815,0.7600195042579446
Cola lateritia,0.2311750979727997,0.17308102693023816,-0.13830644248213622,-0.25215480115651445,0.5150031453729046
Drypetes indet,0.21078159665530033,0.34859545969859657,-0.22556079395117154,-0.2530570680795255,0.7239344522205529
Drypetes paxii,0.2329397834265224,0.3152179241277076,-0.19964895996415458,-0.2403252567930711,0.6854654872898107
Fernandoa adolfi-friderici,0.52607803331724,0.08111122265122625,-0.12186258636295912,-0.33745093599302617,0.192033999265545
Garcinia epunctata,0.4445170627960104,0.6574778935080925,-0.5404391814962984,-0.25477192508896834,-0.10202290214191756
Grossera multinervis,0.20585838681166613,0.33184740091830184,-0.23719748788267128,-0.2654124667481956,0.7499480976292339
Leplaea cedrata,0.25526540751963717,0.2919084275265454,-0.19186493931628318,-0.24429599775864635,0.681866306618561
Leplaea thompsonii,0.17512664468765327,0.2654557545628194,-0.1924486333468248,-0.2292915480294677,0.6567304292841643
Monodora myristica,0.22332971443834168,0.28818811860143717,-0.3081570433201243,-0.3632747859949003,0.6802036627141216
Pericopsis elata,0.2604426289377853,0.27884975240728554,-0.19427631538461995,-0.2535712814763446,0.6685554906882762
Pleiocarpa pycnantha,0.23342156802759192,-0.0035846127503952043,-0.043033490550995174,-0.24277533338905694,0.4104029033265146
Pterocarpus soyauxii,0.2026188966319832,-0.12903286902428363,-0.0830301923509063,-0.13497398525545526,0.2997509768466578
Rinorea indet,0.2144072764532044,0.34808771271272315,-0.23011625091603868,-0.259037203354667,0.7345169142761905
Synsepalum subcordatum,0.2997903737174082,0.06006821624853447,-0.07743205820396756,-0.2808504612146257,0.4610756676961324
Trichilia welwitschii,0.5445416563482709,-0.004684210342101934,-0.13675704868961858,-1.6954513302822247,-0.8385554031649791
Tridesmostemon omphalocarpoides,0.2594823780333862,0.2881830007753499,-0.22414738693618722,-0.27010597441732714,0.779374951105729
Vitex welwitschii,0.5525214478411116,-0.10145003700589415,-0.03183435371807109,-0.19906819911935986,0.1292956480111164
indet indet,0.25526540751963717,0.2919084275265454,-0.19186493931628318,-0.24429599775864635,0.681866306618561
Albizia laurentii,1.9014381807855936,-1.846876151561085,0.7609772815185366,1.3715923282924303,-0.3737992163567345
Macaranga zenkeri,1.9202848568047621,-1.8790230719810532,0.7752960006615167,1.4020394957654965,-0.3807748789056151
Margaritaria discoidea,0.5989215087525458,-0.8084461423695876,0.3204825578921559,-0.14292676041219818,-0.24815944116350572
Musanga smithii,2.1680177362419992,-2.2163169943280465,0.9287908988202942,1.715310397120108,-0.49017264696711216
Spathodea campanulata,0.7392769360723425,-0.3676167977868598,-0.07780762324494,-0.10938816070227783,0.4400754652105912
Bellucia grossularioides,2.0019976092619465,-2.002347405980977,0.8308401291962971,1.5176779038458794,-0.41435246811144766
Pausinystalia lane-poolei,2.266114011775037,-2.356530364940904,0.9922802706892184,1.8461423426513859,-0.5321100527598761
Trema orientalis,2.266114011775037,-2.356530364940904,0.9922802706892184,1.8461423426513859,-0.5321100527598761
Canarium sp.,1.6498424059111618,-1.530103460701075,0.6155866072057342,1.0797253187718703,-0.25734235524687665
Chrysophyllum crissiforme,1.6498424059111618,-1.530103460701075,0.6155866072057342,1.0797253187718703,-0.25734235524687665
Omphalocarpum endjolis,1.6498424059111618,-1.530103460701075,0.6155866072057342,1.0797253187718703,-0.25734235524687665
Paramacrolobium coeruleum,0.8254722487550211,-0.4250149227900099,0.24627531919228848,0.2817766985101204,0.10730762858610375
Persea americana,1.6498424059111618,-1.530103460701075,0.6155866072057342,1.0797253187718703,-0.25734235524687665
Synsepalum longicuneatum,-1.956328765054413,-1.2688394792679016,0.03329677132648373,0.2868860352211931,-0.42298986346537426
Trichilia gilgiana,0.36910897534243203,0.11566517237406831,-0.06601387386939309,-0.1780462991955151,0.5121811171273715
Tridesmostemon claessensii,0.5275471604043566,-0.13641059796351251,-0.03526885056136603,0.010730926950376578,0.5240933976658226
Zanthoxylum lemairei,1.6498424059111618,-1.530103460701075,0.6155866072057342,1.0797253187718703,-0.25734235524687665
Alafia multiflora,0.6565036977721954,-0.3262959360416002,0.18019155569224185,-0.2883716454064255,-0.040979937928949835
Anthonotha acuminata,0.39571548139538987,-0.3428191053081919,0.2035415408609009,-0.28324685289191404,-0.013483549604598308
Antidesma laciniatum,0.6565036977721954,-0.3262959360416002,0.18019155569224185,-0.2883716454064255,-0.040979937928949835
Baphia dewevrei,0.21743422239380306,-0.2476273233136945,0.11669666075304741,-0.2435293491409743,0.10794179808797255
Bersama abyssinica,0.5589466787132817,-0.3558640728289035,0.15117967639392146,-0.6319061226035827,-0.04623049896256174
Desplatsia dewevrei,0.5742125783321886,-0.17611374960196766,0.04216308511621038,-0.4067616396331941,-0.00372903215587571
Gigasiphon gossweileri,0.5355045246606532,-0.30376852405847826,0.19718449343288338,-0.3000568623747472,-0.009684023787830684
Millettia drastica,0.49545335603846646,-0.19931942575736172,0.19599719292597062,-0.2108037452856141,0.06681144334879413
Millettia eetveldeana,0.5455335719452128,-0.33848800484691405,0.19592317792859126,-0.5319658712869807,-0.01982730517439586
Oncoba dentata,0.3486445874423493,-0.3530745250067712,0.19105967559453338,-0.26981624329946335,-0.004107786853954911
Oxyanthus speciosus,0.5356683970271899,-0.3298314764560725,0.16938534762747479,-0.2627034003666034,-0.00798963220843608
Oxyanthus unilocularis,0.6565036977721954,-0.3262959360416002,0.18019155569224185,-0.2883716454064255,-0.040979937928949835
Pausinystalia macroceras,0.3231044311463845,-0.2156882389078101,0.10953653384149747,-0.25186206716124443,0.10045990041423195
Psychotria1 sp1,0.4450718898072792,-0.29954337066774367,0.17361336707854505,-0.2650970938950746,0.032543016303812004
Tarenna sp,0.6565036977721953,-0.32629593604160007,0.18019155569224185,-0.2883716454064255,-0.040979937928949835
Thomandersia hensii,0.22149495749890763,-0.25792418746269485,0.043903635012797745,-0.2759895993789391,0.126661243915339
Zanthoxylum rubescens,0.3243894616760196,-0.2896863642812287,0.1542904751593672,-0.23305862965748245,0.08259403493073444
Afzelia sp,0.13489082700712657,0.11369529987186906,-0.12818049416616983,-0.3603620976203978,0.3221188020836284
Amphimas ferrugineus,0.6896846638706899,-0.3870034539542593,0.1566269009146259,-0.2825806324776844,-0.045733886399432225
Bandeiraea speciosa,0.2327228461598865,-0.35314608609981174,0.2181352815913127,-0.2800438575703443,0.003701693098121375
Chrysophyllum boukokoense,-0.3470778916126657,-0.5711958133254292,0.13467357656060755,-0.12827152663433833,-0.0961423254529899
Cola altissima,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Cola congolana,0.3333343720894421,-0.3565160930751177,0.19339908991732233,-0.4259591523478537,-0.01337991767490731
Drypetes spinosodentata,0.17837138560572652,-0.05771479027899444,-0.001001142594449474,-0.2265364270593215,0.33604185654407387
Entadopsis mannii,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Guarea laurentii,0.21012878421472003,-0.16495913383498603,0.015007261847669033,-0.276219963490354,0.20247994945000936
Leptoderris congolensis,0.5309898378062937,0.4459541983356145,-0.26046556518680736,-0.1620116227560119,-0.21521042977996513
Neuropeltis acuminata,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Newtonia buchananii,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Pavetta molundensis,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Phyllanthus pynaertii,0.5644156485505187,-0.4063583810434263,0.1807106111222813,-0.6030942124508162,-0.06349571834680842
Placodiscus sp,0.2935061784375686,-0.2587137000922349,0.23117036891416612,-0.3234272963113905,0.0529078044944076
Pseudomussaenda stenocarpa,0.20370703354476022,-0.2798293578947137,0.1349675832401894,-0.20102016541989043,0.13264505355765693
Zanha golungensis,0.2327228461598865,-0.35314608609981174,0.2181352815913127,-0.2800438575703443,0.003701693098121375
Beilschmiedia congolana,0.1728567495646809,-0.36722319130146425,0.15400009114199484,-0.19843910364267758,0.05685985914028757
Beilschmiedia oblongifolia,0.1719395138822044,-0.4475784721073887,0.2051001942684593,-0.2366604188292982,-0.045504418298164886
Chytranthus macrobotrys,0.1719395138822044,-0.4475784721073887,0.2051001942684593,-0.2366604188292982,-0.045504418298164886
Dacryodes sp,0.46229708171870415,0.46408058781360584,-0.3763239347311367,-0.23404365115797462,-0.1199899450241475
Leptaulus zenkeri,0.17193951388220452,-0.4475784721073887,0.2051001942684593,-0.2366604188292982,-0.045504418298164886
Psychotria sp,0.1719395138822044,-0.4475784721073887,0.2051001942684593,-0.2366604188292982,-0.045504418298164886
Acacia pentagona,0.35416570459785524,-0.32506200876063457,0.12341334729243585,-0.43900376517946454,0.05584049867888766
Dialium tessmannii,0.17377398524715748,-0.2868679104955399,0.10289998801553041,-0.1602177884560571,0.1592241365787401
Syzygium staudtii,0.11182937595094937,0.20709189425251573,-0.2905933617378872,-0.37820567989337106,0.5279257248550263
Paropsia guineensis,-0.30064482595318803,0.7464933164842747,-0.39024431280729177,0.08546875872044687,0.3802423075652788
Diogoa zenkeri,-2.065599315046741,-1.3422122293435557,0.18509358700708647,0.24898162468914092,-0.5408331096497274
Irvingia grandifolia,0.0600387170101407,0.5131288294797066,0.5767360980238773,-0.16816073047581304,0.2268290455677381
Isolona hexaloba,-1.0785254011301701,-0.2144630563067307,-0.1812443659706495,0.13224055140106708,0.042737905385421694
Trichilia martineaui,-0.3293032131963936,0.74784465354607,-0.39268270241562986,0.06923090592227926,0.42863049200227005
Trichilia rubescens,-0.021345128417371365,0.6412737608455116,-0.3820148308918478,-0.09308552830292358,0.27350287221711816
Afzelia bipindensis,0.4984345071411103,0.002629032531430455,0.1443470651643118,-0.13597537704661372,0.14682829544208278
Anthocleista liebrechtsiana,0.16997684105387578,2.4958555638901787,-1.904778562265261,2.604705519167356,-3.8594639092444774
Hymenocardia NA,0.36761257670438835,3.1359545764276344,-2.5066356300814,3.635477089247484,-5.665529462340215
Garcinia NA,-0.02270272226293226,0.44191331397082073,-0.4149333113976091,-0.18694223414975666,0.45675170683648697
Annickia affinis,-2.0445446790002606,-1.2270990891186793,0.004989744566481602,0.26298297735496967,-0.41823977259552353
Baphia laurifolia,-2.227905093262363,-1.455358691639037,0.08931316684353263,0.30001143177968576,-0.5555163634966696
Beilschmiedia fulva,-2.046734158589418,-1.2244828867601414,-0.00935372536966285,0.25278172700774904,-0.421685490211756
Celtis zenkeri,-2.227905093262363,-1.455358691639037,0.08931316684353263,0.30001143177968576,-0.5555163634966696
Corynanthe macroceras,-2.0364055433283514,-1.2860769783816104,0.08124273493470319,0.254470910520211,-0.4900053035989098
Coula edulis,-2.0295145399307697,-1.2134115827044936,-0.011152741553453596,0.2557796287146571,-0.4055555865805144
Cyrtogonone argentea,-1.5024161162699388,-1.377627482725908,0.3427388954337989,0.0811782930686164,-0.6726336982511409
Dacryodes igaganga,-1.69893330670949,-1.0049168756361242,-0.05618895615945997,0.14656925955939606,-0.26772481082192795
Dialium angolense,-2.03987788916355,-1.1773330626673577,-0.050552808986699754,0.26609259670144225,-0.3811772762609974
Dialium guineense,-1.9728042357515532,-1.2142203613302232,0.005287703985091222,0.2426326128219694,-0.40214356980179927
Diospyros cinnabarina,-2.022982317197185,-1.1387431158184953,-0.023361085223995093,0.26224981009403675,-0.39201834926811013
Diospyros dendo,-1.8039567663488205,-1.2625906154389994,0.15459881407819256,0.1733548112931584,-0.5114089975812555
Diospyros fragrans,-2.027052907972141,-1.211123460180743,-0.02684368667404686,0.2630169447983974,-0.39190635979299165
Diospyros iturensis,-2.109536007429741,-1.2317426266530664,-0.043352557703907016,0.2859332609173329,-0.39341679717750244
Diospyros suaveolens,-2.140162470304225,-1.3493901873731238,0.1606483675201368,0.2703201579928457,-0.5291063309841888
Eriocoelum petiolare,-2.0485603355250595,-1.1668696965494492,-0.0227845302554877,0.27725338683539646,-0.39119749074180304
Funtumia africana,-0.7355836236802233,-0.7592347512915377,0.10110817547279871,-0.21070368249983223,-0.2191050350383564
Guibourtia ehie,-2.0407163220522935,-1.1994603916617272,0.037562945911478435,0.26496118843754873,-0.4435518400315424
Klaineanthus gabonii,-2.021801048807099,-1.1704039630050986,-0.031216802024873407,0.26449514898936954,-0.3887722977865615
Lychnodiscus grandifolius,-2.044862077500402,-1.4272789444082783,0.2065962869823406,0.2401312809216552,-0.6008743566648611
Meiocarpidium oliverianum,-2.099826710166224,-1.2231733815522117,-0.015964714350188855,0.28813997241407036,-0.42104743711765
Octolobus spectabilis,-2.227905093262363,-1.455358691639037,0.08931316684353263,0.30001143177968576,-0.5555163634966696
Pinacopodium congolense,-2.0645474132211463,-1.3298584443611934,0.07215757463918954,0.2574215203087053,-0.48416285380638757
Stemonocoleus micranthus,-2.227905093262363,-1.455358691639037,0.08931316684353263,0.30001143177968576,-0.5555163634966696
Syzygium guineense,-1.7187753008847564,-0.8883468224035992,-0.07626970854588072,0.24758527687530962,-0.3586396471656729
Trichoscypha acuminata,-1.6474685710996766,-0.927368177089369,-0.08973972934065265,0.18620713001742817,-0.27319656505127965
Trichoscypha patens,-1.6235998971406216,-1.3224205028205147,0.22591422842571632,0.12206571781503506,-0.5745309754031775
Uvariastrum pierreanum,-2.0411620742684207,-1.2442890397330386,0.10932388032708162,0.2460281078411808,-0.46117140420406766
Xylopia quintasii,-2.170407275303968,-1.282224388203137,0.1487348799254559,0.29175500952218325,-0.514268434148308
Berlinia bracteosa,-2.0070479698864667,-1.2357219560055148,0.20731982314859695,0.23242946778955448,-0.48935133770750683
Croton sylvaticus,-1.3506316148685442,-1.2853906451235446,0.3234324042820251,0.04292928026127839,-0.6231196303612561
Dacryodes buettneri,-0.8824572658432263,-0.3642864750253036,0.005262169367844224,0.004481371305701484,-0.13298068795016604
Diospyros piscatoria,-2.0857591174716195,-1.1767350502793912,0.01808873050820414,0.27560552948481715,-0.4277293585886871
Diospyros zenkeri,-1.9935873519569234,-1.2192149015366647,0.0358710527035265,0.21930619422886571,-0.43535791980588506
Duboscia macrocarpa,-1.7148630241439355,-1.0554870027287346,0.053892182679016395,0.1692653004996552,-0.34687346311565287
Hypodaphnis zenkeri,-1.7148630241439355,-1.0554870027287346,0.053892182679016395,0.1692653004996552,-0.34687346311565287
Neochevalierodendron stephanii,-1.9822013810894132,-1.2039523712209241,-0.03326208900625622,0.2469086541326148,-0.3559533104597283
Oncoba glauca,-1.0376292195026973,-0.9794969423609282,0.21999168733068278,-0.008869492113780665,-0.36426376230291413
Plagiocladus diandrus,-1.7148630241439355,-1.0554870027287346,0.053892182679016395,0.1692653004996552,-0.34687346311565287
Quassia gabonensis,-2.0452580332562307,-1.178197407938989,-0.0489380125613766,0.26568026775097625,-0.38982182190368886
Scytopetalum klaineanum,-1.995372618931962,-1.1657759824161982,-0.05964680529531137,0.24869776716980052,-0.37307464450586236
Shirakiopsis elliptica,0.6461737367718785,-0.2959486821442318,0.3186829889679233,-0.1863577393655488,0.019938961060938835
Afrostyrax kamerunensis,-2.103758279802701,-1.1899974011669952,-0.03932672396006663,0.29040708172324703,-0.3936481192853989
Augouardia letestui,-1.931162709221063,-1.1747040159623443,-0.04597816824248897,0.2311999007045712,-0.3419210535485187
Carapa parviflora,-1.9994508971140643,-1.1839348984630582,-0.08895852461462753,0.25969769642611223,-0.3442001757680368
Centroplacus glaucinus,-2.0148730824057086,-1.1817941208444143,-0.06441622299474119,0.26386762440116857,-0.3591379828815982
Corynanthe johimbe,-2.013135975899355,-1.0930969938799737,-0.03921049700486692,0.27494677292097375,-0.36966532863007984
Desbordesia glaucescens,-1.9812170663435362,-1.1873302513761126,0.16438076845120247,0.20858881608467733,-0.45412089971297576
Diospyros rabiensis,-2.0744467320049176,-1.1928976475156041,0.006315149062715117,0.27516708355428193,-0.40991419113622884
Diospyros rubicunda,-1.3677103095906167,-1.3259572646121658,0.3220856382000018,0.047473344562489826,-0.6456945964071202
Erismadelphus exsul,-2.0214686980303123,-1.1510169791114813,-0.05078673325337067,0.2699696489380701,-0.3687389820751327
Gilletiodendron pierreanum,-2.064765362376298,-1.2095287656869527,-0.068570238136696,0.27997502312125155,-0.36054158178950035
Isolona zenkeri,-1.9994508971140643,-1.1839348984630582,-0.08895852461462753,0.25969769642611223,-0.3442001757680368
Maesobotrya griffoniana,-2.0961744556179394,-1.222849977687534,-0.05711699351449061,0.2853713686744215,-0.37524753019534574
Pauridiantha floribunda,-1.991260619249396,-1.1149975074578669,-0.06178241105036768,0.2658167857459739,-0.351755653780774
Pentadesma butyracea,-1.9994508971140643,-1.1839348984630582,-0.08895852461462753,0.25969769642611223,-0.3442001757680368
Tarenna jolinonii,-1.5814805428088976,-1.239292779394188,0.1949118984445443,0.12412489665348395,-0.5456631481932935
Warneckea cauliflora,-2.019135303767996,-1.144168181361794,-0.099246969560148,0.27767094468100345,-0.3459012462245372
Anisophyllea purpurascens,-2.008087792941193,-1.175148406738153,-0.047245464881043586,0.23653025477977996,-0.40004214407161093
Dialium bipindense,-0.3358465628622978,0.3825090321779278,-0.5345937862658413,0.27805698716041916,-0.0318885281384935
Diospyros simulans,-1.9893991232722246,-1.0210626921752612,-0.034643403146649876,0.2796569823991076,-0.3610385126359024
Drypetes aylmeri,-2.025696772652639,-1.1309126089947057,-0.10267645120865479,0.28366202743263386,-0.34646826971003736
Duguetia confinis,-1.7159622482003656,-1.2175975529660943,0.1257749792174562,0.1703354933754352,-0.4964751566080643
Greenwayodendron gabonicum,-2.025696772652639,-1.1309126089947057,-0.10267645120865479,0.28366202743263386,-0.34646826971003736
Lophira alata,-0.8374425154007908,-0.3733819787939652,-0.22457083917508355,0.053103971052315666,-0.043495271149483525
Scyphocephalium mannii,-2.061103396654957,-1.201070781849507,-0.08614193075836313,0.28178277705597404,-0.3517611060820998
Sindoropsis letestui,-2.0428429573162723,-1.1379370762999381,-0.07940288425145517,0.28739420302048635,-0.3601810796962923
Spathandra blakeoides,-2.0428429573162723,-1.1379370762999381,-0.07940288425145517,0.28739420302048635,-0.3601810796962923
Calpocalyx heitzii,-2.2768214893463576,-1.403332689050849,0.345313000214495,0.2904893244716917,-0.6187331846796569
Hexalobus crispiflorus,0.7003611244352203,-0.6898841927056659,0.020713591725780408,-6.451356514871195,-4.450650660814057
Angylocalyx oligophyllus,-2.0965100206572753,-1.2712289547043079,-0.06960741030807147,0.2799035266793143,-0.3570539424541623
Anthonotha ferruginea,-2.0965100206572753,-1.2712289547043079,-0.06960741030807147,0.2799035266793143,-0.3570539424541623
Aoranthe cladantha,-2.0265648224193247,-1.0926089873011113,-0.03514927386150571,0.28178495851476176,-0.36617026293730154
Cleistanthus gabonensis,-2.0965100206572753,-1.2712289547043079,-0.06960741030807147,0.2799035266793143,-0.3570539424541623
Dactyladenia floretii,-2.0782495813185915,-1.208095249154739,-0.06286836380116352,0.28551495264382654,-0.3654739160683547
Anopyxis klaineana,0.14166259695044198,0.05508853902793458,-0.22044416328955832,-0.8049516617753869,-0.25987193756271565
Anthocleista vogelii,0.26195515354634824,0.19621748026939304,-0.3455897301085205,-0.14439455412915492,-0.4414902925017928
Diospyros melocarpa,-2.0400667554146477,-1.191725673694973,-0.057305888552021275,0.2340419222591708,-0.4220187289758988
Drypetes arborescens,-1.9748800635200585,-0.9771227254474836,-0.007430183921847884,0.278054964385697,-0.3668666098062484
Eugenia kleineana,-1.9748800635200585,-0.9771227254474836,-0.007430183921847884,0.278054964385697,-0.3668666098062484
Homalium africanum,-0.47525717855508937,-0.12382072605500832,-0.160902284813482,-0.0948467583808296,0.4295365375833667
Magnistipula bimarsupiata,-1.9748800635200585,-0.9771227254474836,-0.007430183921847884,0.278054964385697,-0.3668666098062484
Warneckea macrantha,-1.9748800635200585,-0.9771227254474836,-0.007430183921847884,0.278054964385697,-0.3668666098062484
Aulacocalyx subulata,-2.280797127164609,-1.3636746243161961,-0.0033910098590315997,0.315389957180151,-0.47265508280285473
Calpocalyx dinklagei,-2.265546998528582,-1.372161597646013,0.13576454267077157,0.29835855724496246,-0.5324867018669761
Chytranthus talbotii,-2.280797127164609,-1.3636746243161963,-0.0033910098590315997,0.31538995718015106,-0.47265508280285484
Crudia harmsiana,-2.280797127164609,-1.3636746243161963,-0.0033910098590315997,0.31538995718015106,-0.47265508280285484
Sacoglottis gabonensis,-2.1111137970012366,-1.270480069391527,-0.05213978631713605,0.24704342396832812,-0.44386983729424617
Anthonotha stipulacea,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Corynanthe mayumbensis,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Daniellia soyauxii,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Diospyros conocarpa,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Drypetes klaineana,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Drypetes verrucosa,-2.0545526869467796,-1.2394152177499707,-0.06838937846983756,0.22426124623105392,-0.4342747554580434
Duguetia staudtii,-0.5751494357661108,0.1545426902860178,-0.43922245986791575,0.27532472604539254,-0.10311752030631069
Leptaulus daphnoides,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Maesobotrya barteri,-2.054552686946779,-1.2394152177499704,-0.06838937846983753,0.22426124623105387,-0.4342747554580433
Pentabrachion reticulatum,-2.0545526869467796,-1.2394152177499707,-0.06838937846983756,0.22426124623105392,-0.4342747554580434
Rothmannia lujae,0.18925492288763696,0.4103256193052492,-0.3911357464952043,-0.25906969559022336,-0.1238111551508635
Zanthoxylum heitzii,-2.056364838624489,-1.2079306597017039,-0.06430269141131022,0.24654962369014882,-0.41414780019954467
Dacryodes normandii,-2.059989141979907,-1.1449615436051703,-0.056129317294255535,0.2911263786083387,-0.3738938896825472
Duguetia barteri,-2.059989141979907,-1.1449615436051703,-0.056129317294255535,0.2911263786083387,-0.3738938896825472
Placodiscus boya,-2.059989141979907,-1.1449615436051703,-0.056129317294255535,0.2911263786083387,-0.3738938896825472
Pleioceras zenkeri,-2.059989141979907,-1.1449615436051703,-0.056129317294255535,0.2911263786083387,-0.3738938896825472
Psydrax splendens,-2.059989141979907,-1.1449615436051703,-0.056129317294255535,0.2911263786083387,-0.3738938896825472
Mareya micrantha,-2.2992329156289983,-1.4159569092822946,0.3607474636181776,0.2955936350794539,-0.6318292122993611
Tapura bouquetiana,-2.2992329156289983,-1.4159569092822946,0.3607474636181776,0.2955936350794539,-0.6318292122993611
Anthocleista nobilis,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Baphia buettneri,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Coffea mannii,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Diospyros mannii,-1.2413621920859272,-1.3543617378419874,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Eriocoelum macrocarpum,-0.6407597373375425,-0.706912878798638,0.07395654939824864,-0.12984265387649013,-0.20747622706189378
Erythrophleum ivorense,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Erythroxylum mannii,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Leptactina arborescens,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Millettia mannii,-1.2413621920859272,-1.3543617378419874,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Rauvolfia caffra,-1.241362192085927,-1.3543617378419872,0.4042944707629277,0.005028474189765397,-0.7059934805349369
Cola digitata,0.2600327612495423,0.4965162649791926,-0.42308655341356144,-0.01744372693630538,0.14640933052963614
Dialium excelsum,0.07307769825580299,0.2516999578900371,-0.3439749932014847,-0.38481902437122967,0.6015801846665589
Diospyros canaliculata,0.2638272950487188,0.2604349431526816,-0.1488701417110144,-0.20913867919041118,0.6037131089791776
Rinorea welwitschii,0.26382729504871893,0.26043494315268173,-0.14887014171101443,-0.20913867919041118,0.6037131089791777
Sterculia dawei,0.26382729504871893,0.26043494315268173,-0.14887014171101443,-0.20913867919041118,0.6037131089791777
Synsepalum brevipes,0.26382729504871893,0.26043494315268173,-0.14887014171101443,-0.20913867919041118,0.6037131089791777
Trichilia indet,0.2106141593334075,0.33852742072886993,-0.20743298061202606,-0.23635451582749575,0.6890646679610603
Chrysophyllum beguei,0.30579672354061177,0.3893375972644791,-0.3191822811299173,-0.2410924309492236,0.42841958335370073
Grewia pinnatifida,0.03260017598567293,0.2553370046626752,-0.3856586239826673,-0.42061289809732544,0.6069875669458404
Rinorea oblongifolia,0.24889963167590323,0.3016135097695673,-0.23355222257799818,-0.27283641993437496,0.7947876249147073
Baphia capparidifolia,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Drypetes angustifolia,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Drypetes anthiatif,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Drypetes likwa,0.28999899037479937,0.3814439524370256,-0.27736470658413614,-0.3304336618764991,0.2651185743620799
Entandrophragma sp.,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Glyphaea brevis,0.4478897039415007,-0.1412273134700764,0.016738359293127832,-0.5722923678566124,0.24421727761208165
Grewia sp.,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Oxyanthus speciosusÎ¾,0.2745542639273956,0.30283027364122933,-0.23763833525929898,-0.2812976197640928,0.8277381112781736
Vitex sp.,0.250037895127626,0.222103468378695,-0.20238889503160312,-0.2592709986448965,0.7314840887144616
Albizia sp.,0.23777971072774118,0.1817400657474278,-0.18476417491775515,-0.2482576880852983,0.6833570774326055
Chrysophyllum pruniforme,0.23777971072774118,0.1817400657474278,-0.18476417491775515,-0.2482576880852983,0.6833570774326055
Rinorea sp.,0.23777971072774118,0.1817400657474278,-0.18476417491775515,-0.2482576880852983,0.6833570774326055
Sterculia sp.,0.23777971072774118,0.1817400657474278,-0.18476417491775515,-0.2482576880852983,0.6833570774326055
Tridesmostemon sp.,0.23777971072774118,0.1817400657474278,-0.18476417491775515,-0.2482576880852983,0.6833570774326055
Anthonotha fragrans,0.3491651154957713,0.26676617738478053,-0.2565467744567779,-0.3252881204567141,0.07033525630601956
Anthostema aubryanum,0.20481675191086934,0.20871015977440766,-0.25552883460759185,-0.2586141657959974,0.3764567505167558
