species,CA1,CA2,CA3,CA4,CA5
Prioria sp.,5.157932141208895e-4,9.290064719036023e-4,0.0012082185329052308,8.993731761945574e-4,0.009967467247457382
Strombosia grandifolia,4.494770149068951e-6,2.2585210190559146e-4,0.015800947264829716,0.03166374050325554,0.09503567642403109
Trichilia sp.,0.012139466004783267,0.009832913776627795,0.006754652507364981,0.0034566325482019763,0.0022580281477198867
Vepris louisii,5.157932141208895e-4,9.290064719036023e-4,0.0012082185329052308,8.993731761945574e-4,0.009967467247457382
Albizia adianthifolia,0.043900416579783094,0.0033724129950491372,0.003814019218231883,0.030016585234301115,0.0017149828330644125
Angylocalyx pynaertii,0.004690482202470545,0.0031664596605135258,0.004107621757402922,0.0018976096730027056,1.6658576605183487e-5
Anthonotha macrophylla,0.3025805752453071,0.39458919403523296,0.025428123155955606,3.590257975155248e-5,0.07681011438111623
Chrysophyllum boukoko�nse,0.0010437462692604261,0.0019025679532598673,0.0010165989960047705,0.0015077298998613287,0.01132308101273625
Cleistanthus caudatus,0.0010437462692604261,0.0019025679532598673,0.0010165989960047705,0.0015077298998613287,0.01132308101273625
Cola lateritia,0.004582435376104068,0.0027250699801463518,0.001762736355689336,0.006137754305397772,0.025995902927170016
Drypetes indet,0.00209528120677277,0.0060797381512894665,0.002578650355981785,0.0033999665910394985,0.02825181304605101
Drypetes paxii,9.305325700332705e-4,0.0018077173981700917,7.346265848128729e-4,0.0011150743909587194,0.0092105661448647555
Fernandoa adolfi-friderici,0.014238552294537136,3.590805478124717e-4,0.00082109720422998125,0.006595497205248325,0.002168665881867225
Garcinia epunctata,0.046593336850763466,0.10813685554783836,0.07401655875439633,0.017231014475285463,0.0028055188047333775
Grossera multinervis,0.01199127377337828,0.03305746248989917,0.01710947371418447,0.022440451604720697,0.18191206299795587
Leplaea cedrata,5.58725095511161e-4,7.751254558670757e-4,3.392296325285503e-4,5.761130597905203e-4,0.004557048025680134
Leplaea thompsonii,0.005128062546453751,0.01249964368321519,0.006655287400686241,0.009896593229664222,0.08243165779654038
Monodora myristica,0.0023521767832904825,0.004155215630446308,0.004812928691553973,0.007006614391496766,0.024941683586143657
Pericopsis elata,0.0023264749499339,0.0028293016356299924,0.001391240616641078,0.0024827622781335447,0.017523467794390228
Pleiocarpa pycnantha,0.006073507399067299,1.519520542311648e-6,2.2184979990388557e-4,0.0073965208661511085,0.021460969868897256
Pterocarpus soyauxii,0.007392535779586947,0.0031805244264511137,0.001334117016083019,0.0036931287900532754,0.0184937785295869
Rinorea indet,9.854470580438113e-4,0.00275547279777488,0.001219936229119861,0.0016193447218961227,0.013219917788726485
Synsepalum subcordatum,0.011174230292332507,4.759224660519794e-4,8.011468869786639e-4,0.011040615899870196,0.03021325759840289
Trichilia welwitschii,0.11314528881200424,8.882015384748967e-6,0.0076694106347917025,1.234825763031545,0.3066963996836922
Tridesmostemon omphalocarpoides,0.012701431427851607,0.016620272199540712,0.010185739903257291,0.01549409011862224,0.13097871083859988
Vitex welwitschii,0.03272069680845167,0.0011702891145697655,1.1673595180282803e-4,0.004781771335524009,0.0020481557111866867
indet indet,0.001117450191022322,0.0015502509117341515,6.784592650571006e-4,0.0011522261195810405,0.009114096051360269
Albizia laurentii,0.06200242340730079,0.06205607098960636,0.010672739740373015,0.036320774967700066,0.0027389992441054344
Macaranga zenkeri,0.09485643910514194,0.09635277189155772,0.01661723963198037,0.05692679935206487,0.004263271350299556
Margaritaria discoidea,0.10765200244171641,0.2080889234493492,0.033126792049119176,0.006901923806176643,0.02112587923684601
Musanga smithii,5.178965733731219,5.741767644647132,1.0215075257541113,3.6497539212024166,0.30261218871008166
Spathodea campanulata,0.009372567106445576,0.002458665368171078,1.1157755357914996e-4,2.3101791064740498e-4,0.0037963780414488426
Bellucia grossularioides,0.12028442645218634,0.12765141586766113,0.022264118978820593,0.07782198118515808,0.005889698293150868
Pausinystalia lane-poolei,0.022016473906893222,0.02525775914997474,0.004536712498010573,0.01645035926079474,0.0013875801407524028
Trema orientalis,0.06604942172067967,0.0757732774499242,0.013610137494031718,0.04935107778238422,0.004162740422257209
Canarium sp.,0.011669954877453838,0.010648546508320943,0.001746026658870275,0.005626931019658382,3.245470685093949e-4
Chrysophyllum crissiforme,0.011669954877453838,0.010648546508320943,0.001746026658870275,0.005626931019658382,3.245470685093949e-4
Omphalocarpum endjolis,0.011669954877453838,0.010648546508320943,0.001746026658870275,0.005626931019658382,3.245470685093949e-4
Paramacrolobium coeruleum,0.017528326650449504,0.004929562139242047,0.001676739427471401,0.002299357095584895,3.385849057014465e-4
Persea americana,0.07001972926472302,0.06389127904992566,0.01047615995322165,0.03376158611795029,0.001947282411056369
Synsepalum longicuneatum,0.5742962471736085,0.2562891068641103,1.7879066361442973e-4,0.013903747812711026,0.030689026513113796
Trichilia gilgiana,0.017523252495978695,0.0018254721464219502,6.023712529837203e-4,0.00459020600921044,0.03856768121006022
Tridesmostemon claessensii,0.005965911909620332,4.231700930117991e-4,2.8656632957087457e-5,2.7790061103969255e-6,0.006730425627341038
Zanthoxylum lemairei,0.023339909754907677,0.021297093016641885,0.00349205331774055,0.011253862039316763,6.490941370187898e-4
Alafia multiflora,0.001847815500390101,4.8425271771719195e-4,1.4960338306636256e-4,4.013748269649329e-4,8.22996030330171e-6
Anthonotha acuminata,0.008727576968875505,0.006948996994432047,0.0024815441890675832,0.005034061989003141,1.1582624435384219e-5
Antidesma laciniatum,0.003695631000780202,9.685054354343839e-4,2.992067661327251e-4,8.027496539298658e-4,1.645992060660342e-5
Baphia dewevrei,0.009323905935885163,0.012829321700813643,0.0028863383160492757,0.013167564919925096,0.002626589937130972
Bersama abyssinica,0.006697226959171212,0.002879963816420243,5.265375788214404e-4,0.009636518319971,5.2369968635525745e-5
Desplatsia dewevrei,0.2162823535002643,0.021583739728518483,0.0012532241004036533,0.12218458829755037,1.0426506911133477e-5
Gigasiphon gossweileri,0.0036883472036469767,0.0012590864032350408,5.37451547700469e-4,0.0013036872027287283,1.3787581663837634e-6
Millettia drastica,0.07682678541469219,0.013190791384467342,0.012920969697557275,0.01565757590356518,0.0015969073365826795
Millettia eetveldeana,0.1007985554137438,0.0411682488935332,0.013972408342808187,0.10790452394287414,1.521982368967932e-4
Oncoba dentata,0.025535607093281055,0.027782900546962717,0.008241508237299758,0.017217785098167574,4.051977539592433e-6
Oxyanthus speciosus,0.014762419709940145,0.0059376443510417674,0.0015863735879990187,0.003997216347755012,3.7539628395978028e-6
Oxyanthus unilocularis,0.001847815500390101,4.8425271771719195e-4,1.4960338306636256e-4,4.013748269649329e-4,8.22996030330171e-6
Pausinystalia macroceras,0.002685476344891272,0.0012695590816505665,3.3169718321250815e-4,0.0018370534725573487,2.967507907696229e-4
Psychotria1 sp1,0.0067941412395996735,0.0032648117826899153,0.001111037843397392,0.0027135944422938428,4.152032482523092e-5
Tarenna sp,0.005543446501170299,0.001452758153151575,4.488101491990876e-4,0.0012041244808947988,2.4689880909905134e-5
Thomandersia hensii,0.003155027862867976,0.004538623300523822,1.332185684748925e-4,0.005514697712141014,0.00117932608506778
Zanthoxylum rubescens,0.0018045865576175285,0.0015267391239506282,4.387435746679468e-4,0.0010486616569917624,1.3372496882188022e-4
Afzelia sp,2.340293584022113e-4,1.763823054498701e-4,2.271107454717055e-4,0.001880375082612388,0.0015254871486739337
Amphimas ferrugineus,0.014275240396302201,0.004768441503708731,7.912310007742039e-4,0.002697912411809035,7.175123906565403e-5
Bandeiraea speciosa,4.6440008178746077e-4,0.0011344556635384142,4.384846254197406e-4,7.57054453903583e-4,1.3430307673224812e-7
Chrysophyllum boukokoense,0.002065846958804612,0.005935793168608255,3.342699406118938e-4,3.176621996736092e-4,1.8119423851575202e-4
Cola altissima,3.693335395861453e-4,3.044301009486186e-4,2.462276822816035e-4,5.048918507784623e-4,1.3718120963340195e-5
Cola congolana,0.0014291101531315649,0.0017343161535163549,5.17014414932197e-4,0.002627254734828939,2.6319842445035255e-6
Drypetes spinosodentata,0.0015004699760605407,1.6665397089687524e-4,5.079922755557448e-8,0.0027246693014495275,0.006087438461105682
Entadopsis mannii,3.693335395861453e-4,3.044301009486186e-4,2.462276822816035e-4,5.048918507784623e-4,1.3718120963340195e-5
Guarea laurentii,0.006436270160248133,0.004208045135154509,3.528209641601252e-5,0.012520857259425958,0.0068312174890269375
Leptoderris congolensis,0.010879255622003803,0.00814088763389542,0.00281329766409287,0.0011401969474808718,0.0020427926516684977
Neuropeltis acuminata,3.693335395861453e-4,3.044301009486186e-4,2.462276822816035e-4,5.048918507784623e-4,1.3718120963340195e-5
Newtonia buchananii,3.693335395861453e-4,3.044301009486186e-4,2.462276822816035e-4,5.048918507784623e-4,1.3718120963340195e-5
Pavetta molundensis,3.693335395861453e-4,3.044301009486186e-4,2.462276822816035e-4,5.048918507784623e-4,1.3718120963340195e-5
Phyllanthus pynaertii,0.020486775296757003,0.011265706668416812,0.0022569976829228964,0.026333379691124217,2.9637071555289386e-4
Placodiscus sp,7.386670791722906e-4,6.088602018972372e-4,4.92455364563207e-4,0.0010097837015569245,2.743624192668039e-5
Pseudomussaenda stenocarpa,7.116333504002328e-4,0.0014246076771257487,3.3573102708535135e-4,7.801610494807338e-4,3.4490322727203504e-4
Zanha golungensis,4.6440008178746077e-4,0.0011344556635384142,4.384846254197406e-4,7.57054453903583e-4,1.3430307673224812e-7
Beilschmiedia congolana,2.5620460571667035e-4,0.0012267016058593232,2.1854682240635365e-4,3.8012771004068105e-4,3.168813667198395e-5
Beilschmiedia oblongifolia,1.2674640259593528e-4,9.111442022481175e-4,1.9382272201677478e-4,2.703312658078582e-4,1.014757528093081e-5
Chytranthus macrobotrys,1.2674640259593528e-4,9.111442022481175e-4,1.9382272201677478e-4,2.703312658078582e-4,1.014757528093081e-5
Dacryodes sp,0.016492977314637287,0.0176322626885134,0.01174542488983685,0.004758951236980549,0.0012700398900985837
Leptaulus zenkeri,3.8023920778780626e-4,0.0027334326067443527,5.814681660503242e-4,8.109937974235745e-4,3.044272584279243e-5
Psychotria sp,1.2674640259593528e-4,9.111442022481175e-4,1.9382272201677478e-4,2.703312658078582e-4,1.014757528093081e-5
Acacia pentagona,0.0010755417091820195,9.611942463858312e-4,1.403546495023328e-4,0.001860422169905727,3.056213710678396e-5
Dialium tessmannii,2.589308342412419e-4,7.485876760149149e-4,9.757379329332717e-5,2.477972495230294e-4,2.4848658563351474e-4
Syzygium staudtii,2.6808101537732293e-4,9.753150879363595e-4,0.0019454224692550055,0.0034520026333728546,0.0068292152591174805
Paropsia guineensis,0.011238017881036153,0.07350190287916449,0.020349029816652316,0.0010224870390667172,0.02054821113931573
Diogoa zenkeri,4.5182823603522015,2.0238954473575714,0.038989910835075754,0.07390546719586304,0.3540614498664019
Irvingia grandifolia,3.399928152598521e-4,0.026346580061508064,0.033717044217782474,0.0030027340703785233,0.005547217054710462
Isolona hexaloba,0.30421095085728667,0.012760966067939384,0.009232757110877945,0.005148777900002016,5.460236446018811e-4
Trichilia martineaui,0.002324589082333427,0.012718664982494776,0.0035524346017116295,1.15668486775713e-4,0.00450185266765342
Trichilia rubescens,2.7347008918191727e-4,0.2618567137062755,0.09413714616349218,0.005855141458029093,0.05132240110789992
Afzelia bipindensis,0.004260498793774215,1.257478732572155e-7,3.840152336904294e-4,3.569649335122334e-4,4.226050216231987e-4
Anthocleista liebrechtsiana,8.670852535514745e-4,0.198328750209945,0.11701985998323759,0.22922412361663186,0.5109838287634523
Hymenocardia NA,0.0017381459040434748,0.1341867142603324,0.0868512786918101,0.19137671661996694,0.4719080734097562
Garcinia NA,8.83893858500727e-6,0.0035528993203995003,0.003173139316911673,6.7471422897794e-4,0.004089549762391467
Annickia affinis,1.0932193213895964,0.41777056711438043,6.997759424718367e-6,0.020362454705774254,0.05229204695329445
Baphia laurifolia,0.17024235264265514,0.07706883818361689,2.940312630348255e-4,0.0034754465569893935,0.012098703879235326
Beilschmiedia fulva,0.19756036197456986,0.07501478382649855,4.4343958529627716e-6,0.00339257188628987,0.009585729033373984
Celtis zenkeri,0.021280294080331892,0.00963360477295211,3.675390787935319e-5,4.344308196236742e-4,0.0015123379849044157
Corynanthe macroceras,1.0311949733599943,0.43632556434115277,0.0017638823252731505,0.0181279753299961,0.0682471787337887
Coula edulis,4.132229598601721,1.5670428314755305,1.3410707149689622e-4,0.07389121079865407,0.1886130690436493
Cyrtogonone argentea,0.26129342643442605,0.23306448389344928,0.014613797821415,8.58793235536189e-4,0.05986543664975903
Dacryodes igaganga,0.9404820391537281,0.3490781039139335,0.0011055746333313583,0.007880329925621567,0.026695986923756066
Dialium angolense,5.120053399491474,1.8093780381552607,0.003379442227078758,0.09808271986954742,0.20435772041039185
Dialium guineense,0.3670919973232986,0.147525277643061,2.83419348249939e-6,0.006251238250028613,0.017435728040955563
Diospyros cinnabarina,0.6491875015407891,0.21822373782697008,9.303798514087127e-5,0.012282226702900695,0.027865681132670107
Diospyros dendo,1.3533441094147534,0.7033080453407934,0.010682098923915091,0.014069820403459566,0.12432647243204721
Diospyros fragrans,0.8984307284755813,0.3402481298592379,1.6932732325492775e-4,0.01702874546316013,0.03838751033790768
Diospyros iturensis,2.93818311682877,1.06269686769778,0.0013335911838064035,0.060770819886189556,0.11681044156973866
Diospyros suaveolens,1.0407672322272183,0.43893448454497486,0.006302328667574996,0.01869294616479682,0.07271381546334191
Eriocoelum petiolare,0.6657075706458624,0.22913697962159688,8.850227355615741e-5,0.013727784867583855,0.027749105804214465
Funtumia africana,0.06495407282891327,0.07341062556479863,0.0013188734428938723,0.00599994547306901,0.006587458538911438
Guibourtia ehie,0.839165047861421,0.30755190248340014,3.0555520964529044e-4,0.01592602541643238,0.04531497829205026
Klaineanthus gabonii,1.6123113639142306,0.573202573874597,4.1308287651964495e-4,0.031064779133243015,0.06814493759031694
Lychnodiscus grandifolius,0.08963596508935205,0.04632724343657612,9.833034734063823e-4,0.0013915938468636265,0.008846927994807356
Meiocarpidium oliverianum,6.427322342287862,2.313682156382462,3.992765153693306e-4,0.13624825789437298,0.2953902261603749
Octolobus spectabilis,0.021280294080331892,0.00963360477295211,3.675390787935319e-5,4.344308196236742e-4,0.0015123379849044157
Pinacopodium congolense,0.16446613415265823,0.07239391729641499,2.1591305827764175e-4,0.002878572894522826,0.0103390489096225
Stemonocoleus micranthus,0.021280294080331892,0.00963360477295211,3.675390787935319e-5,4.344308196236742e-4,0.0015123379849044157
Syzygium guineense,0.10132402840214597,0.028714670071947855,2.1442069807005827e-4,0.002366925766134513,0.005042683746494684
Trichoscypha acuminata,0.32581911562870713,0.10952446648138434,0.001038963013092992,0.004685928575495331,0.010241501865080035
Trichoscypha patens,0.04520664469519867,0.03181616837996731,9.406319041128387e-4,2.876685806015607e-4,0.006470562491151103
Uvariastrum pierreanum,0.28579802020402983,0.11267077230955327,8.810947303295137e-4,0.0046744923801005445,0.016676306592891384
Xylopia quintasii,0.1615685073268551,0.05982280743098966,8.154328184003584e-4,0.0032867876837432784,0.010368713417386363
Berlinia bracteosa,0.03454059014377064,0.013890576136410595,3.9608117350604894e-4,5.215036971246817e-4,0.002347073571872321
Croton sylvaticus,0.10167201422098163,0.09769275546663844,0.006265892729843076,1.156366728129689e-4,0.02473667747544516
Dacryodes buettneri,0.1435621900183909,0.025953939474836197,5.486187481988939e-6,4.168073167435463e-6,0.0037264968136302215
Diospyros piscatoria,0.3543775122022184,0.11966295335505044,2.864457104533011e-5,0.00696585571438005,0.017035185609234886
Diospyros zenkeri,0.10223651626394571,0.0405658435854048,3.5572307632320975e-5,0.0013928298559430692,0.005573131582764535
Duboscia macrocarpa,0.012607910727079072,0.0050670421476279185,1.3382094471665137e-5,1.3828685302885962e-4,5.896540698423021e-4
Hypodaphnis zenkeri,0.012607910727079072,0.0050670421476279185,1.3382094471665137e-5,1.3828685302885962e-4,5.896540698423021e-4
Neochevalierodendron stephanii,0.690658972441082,0.2703032122166555,2.0900440739153738e-4,0.012064282592937188,0.025458046612771224
Oncoba glauca,0.04616030168197216,0.04363700209284588,0.002229898454388908,3.7970168484864133e-6,0.006502600688884188
Plagiocladus diandrus,0.012607910727079072,0.0050670421476279185,1.3382094471665137e-5,1.3828685302885962e-4,5.896540698423021e-4
Quassia gabonensis,0.3945509993605564,0.13890169452577342,2.4276601083466506e-4,0.007495253084145518,0.016383629662315394
Scytopetalum klaineanum,1.0583369498634017,0.3832398257232512,0.001016339043790434,0.018508894596358447,0.04229006036643639
Shirakiopsis elliptica,0.03580245876967766,0.007967307032399161,0.009358802971539784,0.003352508465589349,3.896639189608533e-5
Afrostyrax kamerunensis,0.7779645109478605,0.26407337732152036,2.921675248371396e-4,0.016689498331177013,0.031135465731738914
Augouardia letestui,2.0465952202102877,0.803370007124222,0.001246768568014049,0.03302404569415401,0.07333592995916645
Carapa parviflora,0.01713979956356055,0.006375355134430915,3.646260459718462e-5,3.255226521013586e-4,5.806003903115721e-4
Centroplacus glaucinus,0.5743724259861426,0.20962656955853987,6.309239275215785e-4,0.011089990511473363,0.020858917478315094
Corynanthe johimbe,0.5386320190031125,0.16847203855116913,2.196033359558942e-4,0.011311077228790633,0.02076033134018712
Desbordesia glaucescens,0.7068018275764812,0.26930293948779466,0.005229062685236696,0.008820157677897926,0.04244704068257503
Diospyros rabiensis,0.608839425341537,0.2135841601419272,6.0639232665526585e-6,0.01206012813320115,0.02717408911524371
Diospyros rubicunda,0.09623958461629918,0.0959597344285112,0.005735833170185525,1.3053468495948412e-4,0.024518319377061684
Erismadelphus exsul,0.12263553617924686,0.04218035567455909,8.31900034584853e-5,0.0024624813161821745,0.00466435173567706
Gilletiodendron pierreanum,0.5666140752282308,0.2062732132696236,6.715920619897861e-4,0.01172857616867945,0.019748202018538566
Isolona zenkeri,0.01713979956356055,0.006375355134430915,3.646260459718462e-5,3.255226521013586e-4,5.806003903115721e-4
Maesobotrya griffoniana,0.452116485452041,0.16323238976603152,3.60756749552993e-4,0.009433591332573927,0.016561591738484777
Pauridiantha floribunda,0.05099900665703627,0.016963590692696182,5.276227399316228e-5,0.0010231306135348617,0.0018191083855140465
Pentadesma butyracea,0.01713979956356055,0.006375355134430915,3.646260459718462e-5,3.255226521013586e-4,5.806003903115721e-4
Tarenna jolinonii,0.11795181933495037,0.0768403370280232,0.00192549295173078,8.180041470016927e-4,0.01605081472716203
Warneckea cauliflora,0.0699157609213191,0.02381707700382593,1.815377906978934e-4,0.0014885584328089253,0.0023454133492025555
Anisophyllea purpurascens,0.32847569923844094,0.1193404772767174,1.9540982656839694e-4,0.005130645645085511,0.01490116560829248
Dialium bipindense,0.06673369237266286,0.09183563067250129,0.18171862601739852,0.05149816237833831,6.877065848056052e-4
Diospyros simulans,0.11877530029211479,0.033193388842837936,3.8708975803046706e-5,0.0026423746529977677,0.004471572232908544
Drypetes aylmeri,0.017592725442242163,0.005817104017898292,4.857516053796289e-5,3.8837156550754404e-4,5.882772888605496e-4
Duguetia confinis,0.06312039601375509,0.03371524149543474,3.6444421243700235e-4,7.002051978138903e-4,0.006039767143543578
Greenwayodendron gabonicum,0.017592725442242163,0.005817104017898292,4.857516053796289e-5,3.8837156550754404e-4,5.882772888605496e-4
Lophira alata,0.15334317092709746,0.032338927989624226,0.01185084846269074,6.941753584004289e-4,4.7283477456819316e-4
Scyphocephalium mannii,0.03642619484550217,0.01312248053183715,6.838041685929659e-5,7.664854336929826e-4,0.0012127765194855987
Sindoropsis letestui,0.035783614932062245,0.01177918461646181,5.809986147685639e-5,7.973169994426789e-4,0.0012715309473710016
Spathandra blakeoides,0.035783614932062245,0.01177918461646181,5.809986147685639e-5,7.973169994426789e-4,0.0012715309473710016
Calpocalyx heitzii,1.0223510511811928,0.4120290646345017,0.02527296723320025,0.018735410166622814,0.08630178892019819
Hexalobus crispiflorus,0.06939724905994926,0.07143566060859385,6.523749980671447e-5,6.629198835264134,3.203436370002228
Angylocalyx oligophyllus,0.07537687512022516,0.02940060592317678,8.929836128762892e-5,0.0015125918381758566,0.002499095225249893
Anthonotha ferruginea,0.05653265634016886,0.022050454442382586,6.697377096572168e-5,0.0011344438786318922,0.00187432141893742
Aoranthe cladantha,0.07043122524267596,0.02171892199650568,2.2770116429966848e-5,0.00153299460287292,0.0026283384175668956
Cleistanthus gabonensis,0.33919593804101317,0.13230272665429552,4.0184262579433e-4,0.006806663271791355,0.01124592851362452
Dactyladenia floretii,0.03703476998449375,0.013276423146763808,3.6422257121740685e-5,7.869238918126909e-4,0.001309175643954965
Anopyxis klaineana,6.022720244642997e-4,9.662050141219774e-5,0.0015673565168059461,0.021891860044918336,0.002316711512714725
Anthocleista vogelii,0.0017651816206822116,0.0010506918811823962,0.0033017596172108775,6.038066598437346e-4,0.0057312415907084845
Diospyros melocarpa,0.19627532052232458,0.07105489688506102,1.664423089358675e-4,0.002908205011401746,0.009600885346501718
Drypetes arborescens,0.016721133100682944,0.0043425713745376265,2.543733873313632e-7,3.731696602614946e-4,6.595861394621514e-4
Eugenia kleineana,0.05016339930204882,0.013027714123612876,7.631201619940894e-7,0.0011195089807844838,0.0019787584183864546
Homalium africanum,0.002905111986100459,2.0919759358589246e-4,3.578641730779337e-4,1.302600558230794e-4,0.0027125429703951944
Magnistipula bimarsupiata,0.016721133100682944,0.0043425713745376265,2.543733873313632e-7,3.731696602614946e-4,6.595861394621514e-4
Warneckea macrantha,0.016721133100682944,0.0043425713745376265,2.543733873313632e-7,3.731696602614946e-4,6.595861394621514e-4
Aulacocalyx subulata,0.13381623839170717,0.050748300845220015,3.178936846973906e-7,0.0028806599268551593,0.006568936495301926
Calpocalyx dinklagei,0.22005457629255512,0.08563656888986551,8.492689907028879e-4,0.004296571241292774,0.013895452071441893
Chytranthus talbotii,0.022302706398617866,0.008458050140870007,5.298228078289844e-8,4.801099878091935e-4,0.0010948227492169884
Crudia harmsiana,0.022302706398617866,0.008458050140870007,5.298228078289844e-8,4.801099878091935e-4,0.0010948227492169884
Sacoglottis gabonensis,0.07643064631287758,0.029365976132004225,5.0103842127827424e-5,0.0011782884147504696,0.003862125723741305
Anthonotha stipulacea,0.07239003882550434,0.02794746216765045,8.620051291330854e-5,9.709871313952763e-4,0.0036969562238193202
Corynanthe mayumbensis,0.1266825679446326,0.04890805879338828,1.5085089759828995e-4,0.0016992274799417335,0.00646967339168381
Daniellia soyauxii,0.018097509706376084,0.006986865541912612,2.1550128228327135e-5,2.4274678284881906e-4,9.242390559548301e-4
Diospyros conocarpa,0.018097509706376084,0.006986865541912612,2.1550128228327135e-5,2.4274678284881906e-4,9.242390559548301e-4
Drypetes klaineana,0.018097509706376084,0.006986865541912612,2.1550128228327135e-5,2.4274678284881906e-4,9.242390559548301e-4
Drypetes verrucosa,0.05429252911912827,0.02096059662573784,6.465038468498146e-5,7.282403485464574e-4,0.0027727171678644915
Duguetia staudtii,0.015600493395332996,0.0011949187028765847,0.009777646007801476,0.004024650174068384,5.732086755306933e-4
Leptaulus daphnoides,0.018097509706376084,0.006986865541912612,2.1550128228327135e-5,2.4274678284881906e-4,9.242390559548301e-4
Maesobotrya barteri,0.1266825679446326,0.04890805879338828,1.5085089759828995e-4,0.0016992274799417335,0.00646967339168381
Pentabrachion reticulatum,0.38004770383389785,0.1467241763801649,4.5255269279487025e-4,0.005097682439825202,0.019409020175051438
Rothmannia lujae,0.0018427222043759612,0.009189401999184776,0.00845880100557815,0.0038874023788420227,9.014796866916567e-4
Zanthoxylum heitzii,0.05438834529126141,0.0199092087977101,5.71547199890607e-5,8.80187026802045e-4,0.0025216634312331706
Dacryodes normandii,0.07277364141123088,0.023850117812006955,5.8064682560914194e-5,0.0016363195832266402,0.0027403868500427845
Duguetia barteri,0.01819341035280772,0.005962529453001739,1.4516170640228548e-5,4.0907989580666004e-4,6.850967125106961e-4
Placodiscus boya,0.01819341035280772,0.005962529453001739,1.4516170640228548e-5,4.0907989580666004e-4,6.850967125106961e-4
Pleioceras zenkeri,0.01819341035280772,0.005962529453001739,1.4516170640228548e-5,4.0907989580666004e-4,6.850967125106961e-4
Psydrax splendens,0.01819341035280772,0.005962529453001739,1.4516170640228548e-5,4.0907989580666004e-4,6.850967125106961e-4
Mareya micrantha,0.022664711170810894,0.009119033501777403,5.996241523948842e-4,4.2173066143020357e-4,0.001956386019928273
Tapura bouquetiana,0.06799413351243268,0.02735710050533221,0.0017988724571846523,0.0012651919842906105,0.005869158059784819
Anthocleista nobilis,0.013213299418492395,0.01668584038571875,0.0015062537611057665,2.4408858329209514e-7,0.004885246978275367
Baphia buettneri,0.09249309592944677,0.11680088270003124,0.010543776327740366,1.708620083044666e-6,0.03419672884792757
Coffea mannii,0.006606649709246197,0.0083429201928593745,7.531268805528832e-4,1.2204429164604757e-7,0.0024426234891376836
Diospyros mannii,0.033033248546231,0.041714600964296876,0.003765634402764416,6.102214582302379e-7,0.012213117445688417
Eriocoelum macrocarpum,0.0035205026672140353,0.004545802054889869,5.040293432896514e-5,1.62745797620513e-4,4.219119508534924e-4
Erythrophleum ivorense,0.006606649709246197,0.0083429201928593745,7.531268805528832e-4,1.2204429164604757e-7,0.0024426234891376836
Erythroxylum mannii,0.013213299418492395,0.01668584038571875,0.0015062537611057665,2.4408858329209514e-7,0.004885246978275367
Leptactina arborescens,0.10570639534793916,0.13348672308575,0.012050030088846132,1.952708666336761e-6,0.03908197582620294
Millettia mannii,0.17177289244040117,0.21691592501434376,0.019581298894374967,3.1731515827972366e-6,0.06350821071757978
Rauvolfia caffra,0.006606649709246197,0.0083429201928593745,7.531268805528832e-4,1.2204429164604757e-7,0.0024426234891376836
Cola digitata,0.0014494738759581506,0.005606420925145655,0.004123832289583808,7.3433391087726665e-6,5.252458888482893e-4
Dialium excelsum,4.808097513386889e-4,0.006051099827582356,0.011448420725218948,0.015009885645994024,0.03724444337143692
Diospyros canaliculata,0.0026857538790225916,0.0027764493479161233,9.190312054493869e-4,0.0019000115968065617,0.01607529197493247
Rinorea welwitschii,5.968341953383542e-4,6.169887439813613e-4,2.0422915676653053e-4,4.2222479929034703e-4,0.0035722871055405498
Sterculia dawei,2.984170976691771e-4,3.0849437199068064e-4,1.0211457838326526e-4,2.1111239964517352e-4,0.0017861435527702749
Synsepalum brevipes,2.984170976691771e-4,3.0849437199068064e-4,1.0211457838326526e-4,2.1111239964517352e-4,0.0017861435527702749
Trichilia indet,3.8035521760221264e-4,0.0010424768932265594,3.9651366251483594e-4,5.392657336049408e-4,0.004653772054109147
Chrysophyllum beguei,0.0020045639358630854,0.003447239284491524,0.0023470378735689543,0.0014027561349288717,0.004497423463091231
Grewia pinnatifida,5.012066526504535e-5,0.003261887219895317,0.0075382636865007156,0.009392968761199378,0.019861288683615495
Rinorea oblongifolia,0.0015936172089496131,0.0024825703741277187,0.0015079668849547465,0.0021557627098553315,0.018574134715087696
Baphia capparidifolia,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
Drypetes angustifolia,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
Drypetes anthiatif,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
Drypetes likwa,0.001802798669240092,0.003308873842913654,0.00177233145684377,0.0026350180305894253,0.0017222867628601945
Entandrophragma sp.,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
Glyphaea brevis,0.005160332206561698,5.442988077796544e-4,7.74550194080654e-6,0.009484887391241991,0.0017537156179302335
Grewia sp.,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
