plot_name;WD_BA;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;auc_norm;auc;auc_0_25_norm;auc_0_25;auc_25_75_norm;auc_25_75;auc_75_100_norm;auc_75_100;basal_thickness;transition_thickness;upper_thickness;basal_auc_norm;basal_auc;transition_auc_norm;transition_auc;upper_auc_norm;upper_auc;slope_basal;slope_transition;slope_upper;height_max_d1;max_d1;height_max_d2;max_d2;height_min_d2;min_d2
Betamba_1;0,482952918220068;0,0228;0,0528;0,126;0,2864;0,628;0,7936;0,9868;1;13,7111111111111;19,2416666666667;22,9574468085106;28,7721518987342;32,2417582417582;36;0,370782857142857;12,9774;0,0740612151667428;1,351;0,456597947957366;4,3516;0,86761646234676;6,271;18,0854271356784;9,19095477386935;31,1306532663317;0,0740612151667428;1,351;0,456597947957366;4,3516;0,86761646234676;6,271;0,0118142768899396;0,056190876413877;0,00418735585427191;21,9020100502513;0,0736942482725753;19,9748743718593;0,0137846931794273;25,0150753768844;-0,0135480735421644
Betamba_2;0,466485920244863;0,1136;0,178;0,2884;0,6112;0,7304;0,8232;0,9128;0,9932;4,39285714285714;13,40625;18,5693779904306;26,135593220339;34,3725490196078;42;0,55389756097561;22,7098;0,126678085642317;1,5716;0,519146972912246;6,6084;0,852146581196581;13,5188;12,1557788944724;12,4522613065327;33,7989949748744;0,126678085642317;1,5716;0,519146972912246;6,6084;0,852146581196581;13,5188;0,0169918774173148;0,0470719942555482;0,00644828400950369;18,3442211055276;0,0795351024403104;16,713567839196;0,0190698020464208;20,8643216080402;-0,0226578841160019
Betamba_3;0,467313882724366;0,0044;0,012;0,0252;0,1308;0,3396;0,4368;0,6712;0,9412;19,1630434782609;22,0606060606061;31,8631578947368;36,0851063829787;38,448275862069;44;0,335390697674419;14,4218;0,0382515107913669;0,8056;0,424628319235013;5,9552;0,834704838709677;6,6066;20,7537688442211;13,9346733668342;23,7185929648241;0,0382515107913669;0,8056;0,424628319235013;5,9552;0,834704838709677;6,6066;0,00692002155147438;0,0302871837244764;0,00500976677142914;35,8366834170854;0,0713398755071552;18,7889447236181;0,0112268968258911;38,0603015075377;-0,0181992544934289
Betamba_4;0,388442956479716;0,03;0,0776;0,1784;0,6896;0,918;0,9684;1;1;12,5714285714286;16,1601731601732;18,3131313131313;21,1052631578947;24,4444444444444;35;0,489047058823529;16,6276;0,0689438035408338;1,0452;0,459041190563951;2,27;0,882348484848485;12,26;15,1206030150754;4,44723618090452;38,8391959798995;0,0689438035408338;1,0452;0,459041190563951;2,27;0,882348484848485;12,26;0,0129346640713479;0,111720073486818;0,00311905333380092;18,0477386934673;0,119586491478711;16,1206030150754;0,0283797274556619;19,9748743718593;-0,0274424272823656
GIL1;0,670021289085385;7e-04;0,0032;0,0143;0,0343;0,1009;0,24;0,6829;0,9905;24,9407894736842;30,1788908765653;33,1635338345865;35,7365532381998;37,6907051282051;43;0,258407142857143;10,8531;0,044833780884066;1,3082;0,348203952323377;1,9352;0,910490599969775;6,6133;29,0552763819096;5,33668341708543;24,0150753768844;0,044833780884066;1,3082;0,348203952323377;1,9352;0,910490599969775;6,6133;0,00629507968859559;0,0963781429414415;0,00377612079611268;33,464824120603;0,103857594906278;30,9447236180905;0,0225945407363562;38,0603015075377;-0,0195243168606292
GIL2;0,675164591028605;0,0038;0,0097;0,0254;0,0863;0,2211;0,5319;0,9708;1;20,5684647302905;25,8233618233618;29,6114494518879;32,1892430278884;33,8255114320096;38;0,26265945945946;9,7184;0,0452497130724205;1,12325;0,43690730483979;2,7813;0,825021597531711;4,794;24,608040201005;6,22613065326634;27,572864321608;0,0452497130724205;1,12325;0,43690730483979;2,7813;0,825021597531711;4,794;0,0079628701292872;0,0808215044493909;0,00246616170606478;31,3894472361809;0,100639444363566;27,0904522613065;0,0157887833903726;34,7989949748744;-0,0269496007060673
GIL3;0,673235427502365;0,00146398594573492;0,00331836814366582;0,0091743119266055;0,0534842865508491;0,193734140152255;0,422115947686902;0,832520007807925;0,999219207495608;21,940614334471;26,3856132075472;31,0294759825328;33,7397043294615;36,431512605042;41;0,277834032793285;11,1133613117314;0,0382101578631181;0,969988288112434;0,363251408016096;2,67138395471403;0,893821794061705;6,48941050165918;25,2010050251256;7,11557788944724;26,0904522613065;0,0382101578631181;0,969988288112434;0,363251408016096;2,67138395471403;0,893821794061705;6,48941050165918;0,00692003535351543;0,0680907139283811;0,00422992393043932;32,2788944723618;0,0909870199730036;30,9447236180905;0,0142341941042291;34,2060301507538;-0,0167734140891477
JEU-L6B;0,644903399399444;0,000951474785918173;0,00466222645099905;0,0176022835394862;0,088011417697431;0,237297811607992;0,422169362511893;0,750142721217888;0,998667935299714;20,4158415841584;25,4926199261993;31,2674698795181;34,9977511244378;37,1369661266569;41;0,27837773549001;11,1351094196004;0,0445424373881211;1,09096098953378;0,373347346294037;3,54871550903901;0,920793473170537;5,52683158896289;24,3115577889447;9,19095477386935;24,9045226130653;0,0445424373881211;1,09096098953378;0,373347346294037;3,54871550903901;0,920793473170537;5,52683158896289;0,00820473028523183;0,0550336658583671;0,0040550732079588;31,9824120603015;0,069675056180593;29,1658291457286;0,0109008940208674;38,0603015075377;-0,0205928081671521
JEU2;0,2818604059494;0,0052;0,0307;0,1578;0,7104;0,9894;0,9999;1;1;13,5933333333333;16,3260643821392;18,5269741985927;20,3055555555556;22,0548523206751;31;0,430698333333334;12,92095;0,043080205298462;0,66025;0,378377519733838;1,50575;0,908228571428572;9,713;15,1206030150754;3,85427135678392;39,4321608040201;0,043080205298462;0,66025;0,378377519733838;1,50575;0,908228571428572;9,713;0,011401003738871;0,128994705747866;0,00137108066090042;19,2336683417085;0,136803026274299;16,1206030150754;0,0270679812292914;21,1608040201005;-0,0374210206487168
JEU3;0,312681517932898;0,118579766536965;0,299416342412451;0,605447470817121;0,962645914396887;0,986770428015564;0,989494163424125;0,994747081712062;1;4,1906779661017;8,24691358024691;13,8299120234604;16,5730223123732;18,4344703770198;40;0,702461837773122;27,3960116731518;0,116754386546378;0,846108949416342;0,368554928045673;3,06862840466926;0,959590343072442;22,4803015564202;7,11557788944724;8,00502512562814;43,286432160804;0,116754386546378;0,846108949416342;0,368554928045673;3,06862840466926;0,959590343072442;22,4803015564202;0,0291125719353047;0,0596338357827819;0,00156862082964941;15,9723618090452;0,0937888854322088;13,748743718593;0,0145568639237493;18,7889447236181;-0,0229354585808111
JEU4;0,344466343333328;0,034;0,0965;0,2049;0,5527;0,903;0,9492;0,9995;1;10,2713178294574;16,2356687898089;19,4932692307692;21,7140169332079;24,8739495798319;36;0,49244;17,2354;0,0866552048494983;1,32025;0,334982361829491;1,83515;0,916303760042144;13,0903;15,1206030150754;5,04020100502513;38,2462311557789;0,0866552048494983;1,32025;0,334982361829491;1,83515;0,916303760042144;13,0903;0,0146445019736669;0,0955200112293429;0,00320184497804998;20,1231155778894;0,11160970418807;17,8994974874372;0,0220289331332276;22,0502512562814;-0,0298936195468306
Lokofa_1;0,525331345059469;0,3886;0,5703;0,6644;0,7634;0,8623;0,9296;0,9781;0,9963;3,20091324200913;3,88584474885845;7,62595419847328;19,1184210526316;27,5472972972973;44;0,743263953488372;31,96035;0,0102742879746835;0,02965;0,57227351605918;8,7172;0,895931887890006;22,2922;2,66834170854271;15,1206030150754;40,6180904522613;0,0102742879746835;0,02965;0,57227351605918;8,7172;0,895931887890006;22,2922;0,0641758868095731;0,0258446821605383;0,0048835575982438;3,81658291457286;0,12886934998369;2,77889447236181;0,0449166205156907;5,15075376884422;-0,0404593176370823
Lokofa_2;0,567394442339608;0,0455;0,1094;0,2685;0,4287;0,6125;0,8375;0,985;1;9,5607476635514;14,38127090301;22,0288713910761;28,2257383966245;31,2739273927393;40;0,484738461538462;18,9048;0,0816813296675831;1,093;0,45930260610839;6,3588;0,886378301379681;10,43645;13,3417085427136;13,3417085427136;31,7236180904523;0,0816813296675831;1,093;0,45930260610839;6,3588;0,886378301379681;10,43645;0,0178615613647084;0,036135326577572;0,0038324111124401;29,6105527638191;0,0491096247810035;9,30150753768844;0,00597379823354834;31,2412060301508;-0,00952359191546918
Lokofa_3;0,544942022335511;0,2326;0,5299;0,6987;0,841;0,9517;0,9892;1;1;3,80829596412556;5,20863309352518;9,36518046709129;16,7181208053691;22,6610169491525;33;0,6736765625;21,55765;0,0625737606837607;0,26335;0,480759885977019;5,5333;0,905497444352844;14,7432;4,15075376884422;11,2663316582915;42,9899497487437;0,0625737606837607;0,26335;0,480759885977019;5,5333;0,905497444352844;14,7432;0,0607156772231278;0,0401625903176358;0,00337717444282568;4,70603015075377;0,0938510029114641;3,07537688442211;0,0330901891426151;6,04020100502513;-0,0166283970410916
Lokofa_4;0,573872343671599;0,0627;0,1681;0,3021;0,5357;0,7628;0,8899;0,9282;0,9707;6,53992395437262;13,234693877551;18,9963768115942;24,7142857142857;30,9901960784314;44;0,57196511627907;24,5945;0,104575562969141;1,27945;0,422475822222222;4,84985;0,905696296296296;17,467;12,1557788944724;10,9698492462312;35,2814070351759;0,104575562969141;1,27945;0,422475822222222;4,84985;0,905696296296296;17,467;0,0214483813837707;0,0447468433000433;0,00526281263630425;17,751256281407;0,0520554788957564;3,07537688442211;0,00927605786484439;26,2010050251256;-0,00853763490754114
M2P1;0,694475282880927;0,0024;0,03;0,0668;0,164;0,4312;0,8285;0,9829;0,9968;17,2835051546392;22,1398865784499;25,7166666666667;28,7461773700306;31,2821100917431;41;0,4026325;16,1053;0,0591299293570598;1,25;0,369443319556939;2,44065;0,931276740703768;11,4117;21,0502512562814;6,22613065326633;31,1306532663317;0,0591299293570598;1,25;0,369443319556939;2,44065;0,931276740703768;11,4117;0,00962423688619108;0,0817712999508271;0,00337829662630188;26,0527638190955;0,0910238778212519;24,1256281407035;0,0135225764660643;31,8341708542714;-0,0134795694356897
M2P10;0,704236641780394;0;0,0167;0,0806;0,224;0,49;0,8976;0,9803;0,9883;15,979797979798;20,6666666666667;25,1132502831257;27,6346782988004;30,0603015075377;49;0,519697916666667;24,9455;0,0497440677966102;0,9783;0,376606719182013;2,6242;0,953032689363005;20,36185;19,5678391959799;6,52261306532664;32,3165829145729;0,0497440677966102;0,9783;0,376606719182013;2,6242;0,953032689363005;20,36185;0,0111614696620458;0,0712055163238462;0,00323437241100275;26,3492462311558;0,0989852977914582;24,1256281407035;0,0167964117330804;28,2763819095477;-0,0197650764678117
M2P11;0,657500079134871;0,0143;0,0931;0,2993;0,4948;0,7545;0,9078;0,9894;1;10,280487804878;13,9776876267748;20,1111111111111;24,9006622516556;29,7243816254417;38;0,492472972972973;18,2215;0,0528907783682401;0,6864;0,42578602987927;4,65085;0,91042388776542;11,92595;12,748743718593;10,6733668341709;34,9849246231156;0,0528907783682401;0,6864;0,42578602987927;4,65085;0,91042388776542;11,92595;0,0168912538830132;0,044807245932344;0,00432187542191738;22,4949748743719;0,0557826815809949;11,0804020100503;0,00911675138258644;24,1256281407035;-0,00751910598599049
M2P12;0,653928564254394;0,1224;0,167;0,2295;0,3116;0,4385;0,6695;0,9259;0,9983;2,99358974358974;16,2105263157895;26,3313953488372;31,6218809980806;34,3774038461538;41;0,4479225;17,9169;0,150474740484429;2,2888;0,401149031181788;6,18225;0,900740329512894;8,44725;15,1206030150754;15,1206030150754;28,1658291457286;0,150474740484429;2,2888;0,401149031181788;6,18225;0,900740329512894;8,44725;0,0124134513656597;0,0328413794750911;0,00400528458340698;32,8718592964824;0,0548577392845105;25,0150753768844;0,00751321186876197;3,07537688442211;-0,0138074079896803
M2P13;0,657192921473554;0,00237623762376238;0,0148514851485149;0,13029702970297;0,352376237623762;0,754851485148515;0,988316831683168;1;1;14,2731591448931;17,9583333333333;22,0973154362416;24,9447576099211;27,119926199262;34;0,384842484248425;12,699801980198;0,0388459386479189;0,658762376237624;0,371753506507737;2,59722772277228;0,938715570884777;8,50029702970297;16,8994974874372;6,52261306532664;34,9849246231156;0,0388459386479189;0,658762376237624;0,371753506507737;2,59722772277228;0,938715570884777;8,50029702970297;0,0124967586658477;0,0732484024671057;0,00230504642619283;23,3844221105528;0,0882447342988325;20,8643216080402;0,0123374879450303;27,9798994974874;-0,0185073192420339
M2P14;0,54369969160711;0,0147544166181324;0,0774606872451951;0,210153368278004;0,512813046010483;0,925839642787808;1;1;1;11,194776119403;15,9162946428571;19,8374384236453;22,6345951629863;24,6511140235911;29;0,365022741769975;10,2206367695593;0,0620267110225911;0,925208697340323;0,4021127457725;2,70151426907397;0,883595309326628;5,6244418559503;14,8241206030151;6,52261306532664;37,0603015075377;0,0620267110225911;0,925208697340323;0,4021127457725;2,70151426907397;0,883595309326628;5,6244418559503;0,0156362917824991;0,0757595655292703;0,0016701438667953;21,605527638191;0,0901672269171558;19,0854271356784;0,010222639522494;25,0150753768844;-0,0194710158516132
M2P15;0,574557256480786;0,00106775383420695;0,0443603183847797;0,509803921568627;0,990584352552902;1;1;1;1;11,4775510204082;13,2003875968992;14,9386018237082;16,4049556213018;17,8456621004566;22;0,347052352294053;7,28809939817511;0,0344701678157216;0,420549407881965;0,322444241486752;1,03329450592118;0,855089766479768;4,78426519122501;12,1557788944724;2,66834170854271;43,5829145728643;0,0344701678157216;0,420549407881965;0,322444241486752;1,03329450592118;0,855089766479768;4,78426519122501;0,0134673773430257;0,165312601306377;0,00108046144204722;15,0829145728643;0,163084852862065;12,8592964824121;0,0356263401330652;17,0100502512563;-0,0424152540524287
M2P16;0,621795535009695;0,0156280333915745;0,0998835177635411;0,25160163075131;0,448747815958066;0,824694234129295;0,98495437779072;1;1;10,0042553191489;14,9477848101266;20,8110599078341;23,9662576687117;26,4870159453303;33;0,427508008153757;13,6802562609202;0,0665947159261653;0,928848767229664;0,376505621327115;3,39550572704329;0,930569269850185;8,4065230052417;13,9346733668342;8,59798994974874;35,8743718592965;0,0665947159261653;0,928848767229664;0,376505621327115;3,39550572704329;0,930569269850185;8,4065230052417;0,0392713368770124;0,0548418824126357;0,00242545139345088;22,7914572864322;0,0806237301623454;20,2713567839196;0,0135179672027105;25,9045226130653;-0,0136913718014456
M2P2;0,694677733427073;7e-04;0,0039;0,022;0,1274;0,5914;0,9309;0,994;1;19,1132686084142;21,8818791946309;24,2836990595611;26,6026252983294;29;38;0,374218918918919;13,8461;0,0258812913800861;0,54045;0,39939661201496;1,88545;0,91751392524343;10,45725;20,7537688442211;4,44723618090453;33,2060301507538;0,0258812913800861;0,54045;0,39939661201496;1,88545;0,91751392524343;10,45725;0,00722045174963824;0,11314864692434;0,00285916826547947;24,2738693467337;0,117357305527155;21,7537688442211;0,0218044299252708;27,0904522613065;-0,0209015003175707
M2P9;0,641942972642423;0,0917;0,1164;0,1491;0,2117;0,3811;0,6865;0,9654;1;6,41860465116279;21,6545454545455;27,0838709677419;30,7257142857143;33,0167597765363;38;0,366985135135135;13,57845;0,120968529929577;2,49855;0,395241238117054;3,5853;0,896115475255302;6,5186;20,4572864321608;8,89447236180904;29,0552763819096;0,120968529929577;2,49855;0,395241238117054;3,5853;0,896115475255302;6,5186;0,00883547004401927;0,0557626772449832;0,00323389284847656;30,2035175879397;0,0750045992085173;23,8291457286432;0,00932349734252351;32,7236180904523;-0,0150346089758063
MIX-L6A;0,638520286467947;0,00171086398631309;0,00617811995057504;0,021290751829674;0,101701359186389;0,338560973291512;0,720653930234769;0,974051896207585;1;19,9311538461539;23,5126841243863;27,303952991453;30,4869873817035;33,0489194499018;40;0,339656462410953;13,2466020340272;0,0352218300259261;0,792937933656496;0,419942887556074;2,92880904856953;0,896120700124547;8,52480752780154;22,2361809045226;6,81909547738693;29,3517587939699;0,0352218300259261;0,792937933656496;0,419942887556074;2,92880904856953;0,896120700124547;8,52480752780154;0,00718107033115427;0,0752701335069778;0,00352312477665035;27,8316582914573;0,0842841646506252;21,7537688442211;0,00962299342683527;34,2060301507538;-0,0146651057717682
MIX-L7A;0,674928961559939;9,5593155530064e-05;9,5593155530064e-05;0,00353694675461237;0,0174935474620017;0,0815409616671446;0,29891979734251;0,647261256094064;0,943791224548322;25,6501683501683;29,0812387791741;32,8370712401055;36,4575657894737;39,0084415584416;48;0,329494352885185;15,4862345856037;0,0318323420270393;0,89389159736163;0,413400037792989;3,04937386483128;0,911210663953869;10,5175891406175;27,8693467336684;7,11557788944724;23,4221105527638;0,0318323420270393;0,89389159736163;0,413400037792989;3,04937386483128;0,911210663953869;10,5175891406175;0,00519465062176504;0,0696226925320458;0,00543368873983012;32,2788944723618;0,0726501779000609;25,9045226130653;0,00906983738240584;39,8391959798995;-0,0133945854174676
MIX2;0,665028263164137;2e-04;0,0017;0,0212;0,0968;0,2895;0,6119;0,8469;0,9984;20,1545893719807;24,2084168336673;28,2287166454892;32,9877450980392;36,4298507462687;41;0,3195225;12,7809;0,0402397115965806;0,9339;0,407969709315369;3,5817;0,907441174671154;7,27065;23,1256281407035;8,30150753768844;26,9798994974874;0,0402397115965806;0,9339;0,407969709315369;3,5817;0,907441174671154;7,27065;0,00775906717175662;0,0607668351191737;0,00518395578464163;27,8316582914573;0,069786235551118;22,0502512562814;0,00927073687313805;38,9497487437186;-0,0128071754905731
MIX6;0,646148763802375;0,0033;0,0108;0,0444;0,1034;0,2639;0,556;0,8478;0,9623;19,7687074829932;24,620218579235;29,0635451505017;33,1913696060038;36,863829787234;50;0,435470408163265;21,33805;0,0494237593984962;1,1674;0,463292501508633;3,97095;0,903562613014845;15,18765;23,4221105527638;8,30150753768844;26,6834170854271;0,0494237593984962;1,1674;0,463292501508633;3,97095;0,903562613014845;15,18765;0,00842334783124003;0,0606398979926671;0,00584158868593411;28,7211055276382;0,0627045629886082;25,9045226130653;0,00890746091341873;35,0954773869347;-0,0115347952278604
Model_OR_lidar_87_Principal;0,585487275390671;5e-04;0,0167;0,095;0,2141;0,4107;0,6632;0,8803;0,994;15,2762430939227;21,3062827225131;26,8323699421965;31,6147186147186;35,7035714285714;43;0,401726190476191;16,8725;0,0622147350779941;1,26335;0,42715015605126;4,40325;0,896227300380228;10,2038;20,1608040201005;10,0804020100503;28,1658291457286;0,0622147350779941;1,26335;0,42715015605126;4,40325;0,896227300380228;10,2038;0,0117993195658849;0,0491400287520586;0,00526446186012217;29,3140703517588;0,0532491866774898;21,1608040201005;0,00703076288974317;38,9497487437186;-0,00762911268445276
Modele_2406_Principal;0,634375789741125;0,0048;0,0221;0,0673;0,1478;0,3998;0,7874;0,9371;0,9972;17,3375;22,8323586744639;26,2475369458128;29,3506944444444;33,3732394366197;42;0,396514634146341;16,2571;0,0527771651785714;1,15225;0,445405100696229;2,9033;0,886214658248696;11,21;21,643216080402;6,22613065326633;30,5376884422111;0,0527771651785714;1,15225;0,445405100696229;2,9033;0,886214658248696;11,21;0,00930003488317675;0,0804306192781404;0,00479943995301652;26,9422110552764;0,0853306262503099;22,0502512562814;0,0138030072120842;29,1658291457286;-0,0170248242884565
Modele_4301_Principal;0,636506334552029;6e-04;0,0437;0,1917;0,3568;0,538;0,8199;0,9892;1;12,0789473684211;16,8636363636364;23,7083333333333;29,0729442970822;31,2708803611738;37;0,395366666666667;14,2332;0,054243553008596;0,8605;0,466680833267499;5,69785;0,839182951313368;6,65225;15,713567839196;11,8592964824121;30,8341708542714;0,054243553008596;0,8605;0,466680833267499;5,69785;0,839182951313368;6,65225;0,0155146695800124;0,0388502245564299;0,003047071605899;29,3140703517588;0,0688613130252488;26,2010050251256;0,0107470972375434;31,2412060301508;-0,01659491572717
Modele_4402_Principal;0,651334988059448;0,0108080808080808;0,0698989898989899;0,161515151515152;0,231111111111111;0,373131313131313;0,674848484848485;0,915454545454545;0,994343434343434;11,7117647058824;21,3121951219512;27,3580858085809;30,9185185185185;34,4269662921348;43;0,420658970658971;17,6676767676768;0,098236750308076;1,99540404040404;0,364779715873827;3,50419191919192;0,926909035170837;11,1984343434343;20,1608040201005;9,19095477386935;29,0552763819096;0,098236750308076;1,99540404040404;0,364779715873827;3,50419191919192;0,926909035170837;11,1984343434343;0,0138912034195346;0,0519524965031426;0,00478450329101892;29,9070351758794;0,0742484330180284;22,0502512562814;0,00827762382077031;32,1306532663317;-0,0174563312023162
