plot_name;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;auc_norm;auc;auc_0_25;auc_25_75;auc_75_100;slope_basal;slope_transition;slope_upper;height_max_d1;max_d1;WD_BA;prop_g_helio;prop_g_npld;prop_g_shade;PCA1;PCA2;CA1;CA2;NSCA_DBH1;NSCA_DBH2;X_utm;Y_utm
123;0,00190954773869347;0,01889447236180899;0,06904522613065329;0,1450251256281410;0,3716582914572860;0,653668341708543;0,974271356783920;1,000000000000000;17,33536585365850;22,74740124740130;27,32427843803060;31,3939573459716;33,3756177924218;39;0,333456757471568;12,67135678391960;1,119698492462310;3,87884422110553;6,67577889447236;0,00950421670590133;0,0568753986449796;0,00297458832002467;31,68592964824120;0,0757316664966890;0,749035644368820;4,179224686160420;36,59367502608780;59,227100287751803;1,3681007110866827;-1,5443458115242961;-0,1530718479137593;0,6435423912673573;1,3082019420110054;-1,8238454606904080;663834,423975131;9720459,2028349526
148;0,17274509803921601;0,20941176470588199;0,24578431372549001;0,3171568627450980;0,4598039215686270;0,646862745098039;0,815490196078431;0,962745098039216;2,64668094218415;15,45744680851060;25,92760180995480;32,8315789473684;37,4635294117647;43;0,469173669467787;19,70529411764710;2,514950980392160;7,18828431372549;9,01401960784314;0,01282781644541900;0,0303335715743720;0,00648471928749428;2,03768844221106;0,0586577367773400;0,690298572170951;5,104952163094230;40,93844397896420;53,956603857941602;-0,5546410961496040;3,7269966990442565;-0,2019168329399462;0,5890655770156809;1,6306664690445987;-1,8498009251191494;663851,009508859;9718462,4458994176
162;0,00080402010050251;0,00844221105527638;0,05427135678391960;0,1299497487437190;0,2535678391959800;0,464321608040201;0,774271356783920;0,970050251256281;18,11627906976740;24,88585209003220;30,65619223659890;34,5672043010753;37,6300715990454;45;0,358595248972133;15,77819095477390;1,290653266331660;4,10206030150754;9,40130653266332;0,00948589341574609;0,0529181676934223;0,00521034391179787;32,27889447236180;0,0651017021841871;0,676398886605620;6,083603645176520;59,40699725586120;34,509399098962298;2,7655812013727950;-0,2592148132647226;-0,1547388503739899;0,5853835477289470;1,9875442205712055;-2,5237404643319694;666833,399404335;9717533,3024826702
166;0,00010050251256281;0,00311557788944724;0,01376884422110550;0,0550753768844221;0,2319597989949750;0,559095477386935;0,866030150753769;0,993266331658291;22,00000000000000;25,25606276747500;28,87012987012990;32,8514246947083;35,6575875486381;43;0,338303421871261;14,20874371859300;0,834673366834171;2,99095477386935;9,39195979899497;0,00629746725183605;0,0640952923024439;0,00438934102016154;26,94221105527640;0,0690764389443981;0,631734285939406;6,319353570882830;70,23380047471430;23,446845954402900;2,2178483452371403;-1,3939019801549000;-0,1493525018947383;0,6482142288558073;1,3647893227521566;-1,4900809787959035;664302,502489239;9715971,9170113783
180;0,00290000000000000;0,02920000000000000;0,10280000000000000;0,2136000000000000;0,3908000000000000;0,573600000000000;0,763800000000000;0,900400000000000;14,83132530120480;20,94300518134720;27,95468277945620;34,6674698795181;39,9821428571429;49;0,444793750000000;21,35010000000000;1,154800000000000;6,32875000000000;12,89060000000000;0,01161149686042730;0,0363001288464088;0,00775729646732128;31,09296482412060;0,0385407180913862;0,631656607537616;11,430532611156099;18,03047361429750;70,538993774546398;2,2478991371885271;2,1410576143141116;-0,1412319394655313;0,5367629253018641;0,7725317429613339;-1,0530012136984261;664308,806929752;9712961,1487670653
184;0,00784313725490196;0,01588235294117650;0,03215686274509800;0,0711764705882353;0,1596078431372550;0,354313725490196;0,647254901960784;0,869901960784314;22,24864864864870;27,69924812030080;32,22338568935430;37,4411134903640;40,6356107660456;46;0,318082788671024;14,31372549019610;1,347892156862750;4,54401960784314;7,42691176470588;0,00719519310550657;0,0544480505749969;0,00697653693857448;31,38944723618090;0,0627998130936629;0,687912246838358;6,652357417914030;52,40205012668750;40,945592455398398;4,1754660737118208;-0,0749818389161606;-0,1298249095745914;0,6389299997583413;1,5095783071342781;-1,9773352178590895;663308,059527028;9711930,4686431699
189;0,05794117647058819;0,12705882352941200;0,18529411764705900;0,2341176470588240;0,2737254901960780;0,331274509803922;0,462254901960784;0,715294117647059;7,78947368421052;22,61538461538460;35,96491228070180;40,8388625592417;45,2588832487310;54;0,428705142434332;22,72137254901960;2,878823529411760;6,88058823529412;11,97686274509800;0,01219116587343520;0,0265767819838480;0,01125084210920100;38,50502512562810;0,0570389506399294;0,700126455914726;5,040111413852320;51,91363296613740;43,046255620010299;4,4138056806395909;4,3762775298627226;-0,1027766749846022;0,5406753397543786;1,2825479954532668;-1,3554847280813718;664356,869957984;9710949,3916810174
199;0,00412060301507538;0,01869346733668340;0,04000000000000000;0,0826130653266332;0,1587939698492460;0,297085427135678;0,562110552763819;0,873869346733668;21,41401273885350;28,16729323308270;34,18253968253970;37,6361464968153;40,5427974947808;46;0,304710217755444;13,71195979899500;1,684472361809050;3,59849246231156;7,42869346733668;0,00764389460929227;0,0543208127106612;0,00641848461436469;35,54020100502510;0,0739715500534828;0,730906064498780;3,578603498926620;42,12053171224390;54,300864788829401;4,5277951220314776;-0,3563382453121718;-0,1812033954447334;0,6021251816288136;1,7010913578039719;-2,3903821221894943;666316,499639654;9708958,8450935408
41;0,00120603015075377;0,01447236180904520;0,08592964824120600;0,2279396984924620;0,3887437185929650;0,547939698492462;0,723919597989950;0,897085427135678;15,65420560747660;20,67538461538460;28,24902723735410;35,9505494505494;40,1043165467626;48;0,422944509782958;19,87839195979900;1,013969849246230;6,87969849246231;11,00281407035180;0,01148896999865260;0,0331747957982699;0,00790313569136581;31,98241206030150;0,0407508135992732;0,698174916972418;12,923905899202000;22,39069450546550;64,685399595332598;2,5573188756940595;1,9514937410472890;-0,2192165255974205;0,5783379508146146;1,5269953416249553;-2,1861539874432432;658998,515775772;9726327,7824687324
53;0,00211055276381910;0,06261306532663320;0,22311557788944700;0,4593969849246231;0,7240201005025130;0,897487437185930;0,976080402010050;1,000000000000000;11,68131868131870;15,64302884615380;20,65798045602610;25,4616071428571;30,1677852348993;40;0,493879654683675;19,26130653266330;0,788040201005026;4,42070351758794;13,05638190954770;0,01588316546966900;0,0520347940379500;0,00423196778632861;20,41959798994980;0,0549605437938963;0,712967096210527;8,493822119051449;20,20063921071810;71,305538670230405;-1,6486206770214744;0,5009115246942487;-0,1545596342863234;0,6130513527317923;1,1786160452424044;-0,6178984864887492;658900,428345554;9725370,0924682431
Betamba_1;0,02280000000000000;0,05280000000000000;0,12600000000000000;0,2864000000000000;0,6280000000000000;0,793600000000000;0,986800000000000;1,000000000000000;13,71111111111110;19,24166666666670;22,95744680851060;28,7721518987342;32,2417582417582;36;0,370782857142857;12,97740000000000;1,351000000000000;4,35160000000000;6,27100000000000;0,01181427688993960;0,0561908764138770;0,00418735585427191;21,90201005025130;0,0736942482725753;0,482952918220068;56,989957687882999;25,46534267596210;17,544699636154899;-0,1854871777648693;-0,9478928821754359;1,2825917038422807;-1,1853608289380160;1,1959347414164423;4,0898057532152539;468827,987331624;9807860,9478054624
Betamba_2;0,11360000000000001;0,17799999999999999;0,28839999999999999;0,6112000000000000;0,7304000000000000;0,823200000000000;0,912800000000000;0,993200000000000;4,39285714285714;13,40625000000000;18,56937799043060;26,1355932203390;34,3725490196078;42;0,553897560975610;22,70980000000000;1,571600000000000;6,60840000000000;13,51880000000000;0,01699187741731480;0,0470719942555482;0,00644828400950369;18,34422110552760;0,0795351024403104;0,466485920244863;71,640382395707803;21,13068882607500;7,228928778217290;-2,3528867801785034;2,8859585574701554;1,3961008751944266;-1,2559974495197053;1,3376973240409480;3,6618525818772900;468759,976302250;9807465,0106223561
Betamba_3;0,00440000000000000;0,01200000000000000;0,02520000000000000;0,1308000000000000;0,3396000000000000;0,436800000000000;0,671200000000000;0,941200000000000;19,16304347826090;22,06060606060610;31,86315789473680;36,0851063829787;38,4482758620690;44;0,335390697674419;14,42180000000000;0,805600000000000;5,95520000000000;6,60660000000000;0,00692002155147438;0,0302871837244764;0,00500976677142914;35,83668341708540;0,0713398755071552;0,467313882724366;59,242280789114297;20,86605410434710;19,891665106538600;3,1754089574221895;0,0910313816994829;1,0690087863842450;-0,8498628513589427;1,1239774540839402;3,6446302373382369;468947,946926817;9807465,0385482460
Betamba_4;0,02999999999999999;0,07760000000000000;0,17840000000000000;0,6896000000000000;0,9180000000000000;0,968400000000000;1,000000000000000;1,000000000000000;12,57142857142860;16,16017316017320;18,31313131313130;21,1052631578947;24,4444444444444;35;0,489047058823529;16,62760000000000;1,045200000000000;2,27000000000000;12,26000000000000;0,01293466407134790;0,1117200734868180;0,00311905333380092;18,04773869346730;0,1195864914787110;0,388442956479716;77,634306473194215;10,12021108484140;12,245482441964400;-3,3323160833258467;-1,8556712139394380;1,3221837834867409;-1,1247703118648857;1,5967703848724406;10,1405704078748844;468970,021010889;9807869,0376970638
GIL1;0,00070000000000000;0,00320000000000000;0,01430000000000000;0,0343000000000000;0,1009000000000000;0,240000000000000;0,682900000000000;0,990500000000000;24,94078947368420;30,17889087656530;33,16353383458650;35,7365532381998;37,6907051282051;43;0,258407142857143;10,85310000000000;1,308200000000000;1,93520000000000;6,61330000000000;0,00629507968859559;0,0963781429414415;0,00377612079611268;33,46482412060300;0,1038575949062780;0,670021289085385;4,140340457578430;3,03437993387475;92,825279608546793;3,8024469995033967;-2,7852097440636081;0,2499982297808301;0,4838088780794697;-19,8593731434644845;0,4496733775251941;224317,123158598;91487,2905526854
